age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,1,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,3,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,2,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,1,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,2,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1041716,3.9.8,None,None,16,None,16189,3,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,"[12, 13, 6, 7, 4, 5, 2, 3, 8, 9, 0, 1, 14, 15, 10, 11, 4, 5, 10, 11, 12, 13, 14, 15, 0, 1, 99, 6, 7, 2, 3, 8, 9, 2, 3, 6, 7, 10, 11, 14, 15, 8, 9, 12, 13, 0, 1, 4, 5, 0, 1, 2, 3, 12, 13, 99, 6, 7, 14, 15, 10, 11, 4, 5, 8, 9, 0, 1, 6, 7, 2, 3, 4, 5, 14, 15, 99, 10, 11, 12, 13, 8, 9, 12, 13, 10, 11, 14, 15, 99, 4, 5, 8, 9, 2, 3, 6, 7, 0, 1, 2, 3, 8, 9, 10, 11, 4, 5, 12, 13, 0, 1, 14, 15, 6, 7, 0, 1, 6, 7, 14, 15, 4, 5, 99, 2, 3, 12, 13, 8, 9, 10, 11, 0, 1, 14, 15, 4, 5, 99, 6, 7, 10, 11, 12, 13, 2, 3, 8, 9, 14, 15, 8, 9, 12, 13, 10, 11, 4, 5, 0, 1, 6, 7, 99, 2, 3, 14, 15, 6, 7, 10, 11, 2, 3, 4, 5, 12, 13, 8, 9, 0, 1, 10, 11, 0, 1, 2, 3, 99, 8, 9, 12, 13, 14, 15, 4, 5, 6, 7, 14, 15, 4, 5, 12, 13, 2, 3, 10, 11, 8, 9, 0, 1, 6, 7, 4, 5, 6, 7, 99, 12, 13, 10, 11, 0, 1, 8, 9, 14, 15, 2, 3, 6, 7, 99, 14, 15, 2, 3, 12, 13, 4, 5, 8, 9, 0, 1, 10, 11, 2, 3, 6, 7, 8, 9, 10, 11, 99, 4, 5, 12, 13, 0, 1, 14, 15, 0, 1, 10, 11, 14, 15, 8, 9, 12, 13, 4, 5, 6, 7, 2, 3, 14, 15, 2, 3, 0, 1, 10, 11, 6, 7, 12, 13, 99, 4, 5, 8, 9, 4, 5, 6, 7, 12, 13, 10, 11, 14, 15, 2, 3, 0, 1, 8, 9, 0, 1, 99, 8, 9, 2, 3, 4, 5, 14, 15, 6, 7, 12, 13, 10, 11, 4, 5, 10, 11, 99, 6, 7, 0, 1, 2, 3, 12, 13, 14, 15, 8, 9, 4, 5, 2, 3, 6, 7, 0, 1, 10, 11, 99, 8, 9, 14, 15, 12, 13, 14, 15, 0, 1, 2, 3, 4, 5, 12, 13, 8, 9, 99, 6, 7, 10, 11, 2, 3, 10, 11, 0, 1, 14, 15, 6, 7, 4, 5, 12, 13, 8, 9, 0, 1, 6, 7, 2, 3, 10, 11, 8, 9, 14, 15, 12, 13, 4, 5, 12, 13, 99, 14, 15, 10, 11, 8, 9, 2, 3, 4, 5, 0, 1, 6, 7]",None,None,None,0,L1_L2,1041716,3.9.8,L1,16,16,exposure_with_TDT,16189,None,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,None,16189,"[1772039690475, 1772039691950, 1772039695053, 1772039707199, 1772039715992, 1772039719885, 1772039721461, 1772039727893, 1772039735784, 1772039742203, 1772039752489, 1772039763006, 1772039775819, 1772039782148, 1772039787865, 1772039791937, 1772039806988, 1772039816628, 1772039824692, 1772039834559, 1772039842184]",None,None,None,"[1772039683507, 1772039683923, 1772039684338, 1772039684756, 1772039685174, 1772039685590, 1772039686006, 1772039686423, 1772039686840, 1772039687256, 1772039687673, 1772039688090, 1772039688507, 1772039688923, 1772039689340, 1772039689757, 1772039690173, 1772039690590, 1772039691006, 1772039691423, 1772039691840, 1772039692257, 1772039692673, 1772039693090, 1772039693506, 1772039693923, 1772039694339, 1772039694756, 1772039695173, 1772039695590, 1772039696007, 1772039696423, 1772039696840, 1772039697256, 1772039697673, 1772039698090, 1772039698507, 1772039698923, 1772039699340, 1772039699757, 1772039700173, 1772039700590, 1772039701007, 1772039701423, 1772039701840, 1772039702257, 1772039702673, 1772039703090, 1772039703506, 1772039703923, 1772039704340, 1772039704757, 1772039705172, 1772039705590, 1772039706006, 1772039706423, 1772039706840, 1772039707256, 1772039707673, 1772039708090, 1772039708507, 1772039708923, 1772039709340, 1772039709756, 1772039710173, 1772039710590, 1772039711006, 1772039711423, 1772039711840, 1772039712257, 1772039712673, 1772039713090, 1772039713506, 1772039713923, 1772039714340, 1772039714754, 1772039715172, 1772039715589, 1772039716006, 1772039716423, 1772039716840, 1772039717256, 1772039717673, 1772039718090, 1772039718506, 1772039718923, 1772039719339, 1772039719756, 1772039720173, 1772039720590, 1772039721007, 1772039721423, 1772039721839, 1772039722256, 1772039722673, 1772039723090, 1772039723506, 1772039723923, 1772039724339, 1772039724756, 1772039725173, 1772039725589, 1772039726006, 1772039726423, 1772039726839, 1772039727256, 1772039727673, 1772039728089, 1772039728506, 1772039728924, 1772039729339, 1772039729756, 1772039730173, 1772039730590, 1772039731006, 1772039731423, 1772039731839, 1772039732256, 1772039732673, 1772039733090, 1772039733506, 1772039733923, 1772039734340, 1772039734757, 1772039735173, 1772039735590, 1772039736006, 1772039736422, 1772039736840, 1772039737256, 1772039737673, 1772039738089, 1772039738506, 1772039738923, 1772039739339, 1772039739756, 1772039740173, 1772039740589, 1772039741006, 1772039741423, 1772039741839, 1772039742256, 1772039742673, 1772039743089, 1772039743507, 1772039743923, 1772039744339, 1772039744756, 1772039745173, 1772039745589, 1772039746006, 1772039746423, 1772039746840, 1772039747256, 1772039747673, 1772039748089, 1772039748506, 1772039748923, 1772039749339, 1772039749756, 1772039750173, 1772039750590, 1772039751006, 1772039751423, 1772039751840, 1772039752256, 1772039752672, 1772039753089, 1772039753506, 1772039753923, 1772039754339, 1772039754756, 1772039755173, 1772039755590, 1772039756006, 1772039756422, 1772039756838, 1772039757256, 1772039757673, 1772039758090, 1772039758506, 1772039758922, 1772039759339, 1772039759756, 1772039760173, 1772039760590, 1772039761006, 1772039761423, 1772039761839, 1772039762256, 1772039762673, 1772039763089, 1772039763506, 1772039763923, 1772039764340, 1772039764757, 1772039765173, 1772039765589, 1772039766007, 1772039766422, 1772039766840, 1772039767254, 1772039767672, 1772039768089, 1772039768506, 1772039768923, 1772039769339, 1772039769756, 1772039770173, 1772039770589, 1772039771006, 1772039771423, 1772039771839, 1772039772256, 1772039772674, 1772039773089, 1772039773506, 1772039773923, 1772039774339, 1772039774756, 1772039775173, 1772039775589, 1772039776006, 1772039776422, 1772039776841, 1772039777256, 1772039777672, 1772039778089, 1772039778506, 1772039778922, 1772039779339, 1772039779756, 1772039780173, 1772039780590, 1772039781006, 1772039781423, 1772039781839, 1772039782256, 1772039782673, 1772039783089, 1772039783506, 1772039783923, 1772039784339, 1772039784756, 1772039785173, 1772039785589, 1772039786007, 1772039786424, 1772039786839, 1772039787256, 1772039787673, 1772039788088, 1772039788506, 1772039788923, 1772039789339, 1772039789757, 1772039790174, 1772039790589, 1772039791006, 1772039791423, 1772039791839, 1772039792257, 1772039792672, 1772039793089, 1772039793507, 1772039793924, 1772039794340, 1772039794756, 1772039795173, 1772039795589, 1772039796006, 1772039796422, 1772039796840, 1772039797257, 1772039797673, 1772039798087, 1772039798506, 1772039798923, 1772039799339, 1772039799756, 1772039800173, 1772039800589, 1772039801006, 1772039801423, 1772039801839, 1772039802257, 1772039802672, 1772039803089, 1772039803506, 1772039803923, 1772039804339, 1772039804756, 1772039805173, 1772039805589, 1772039806006, 1772039806422, 1772039806840, 1772039807256, 1772039807673, 1772039808089, 1772039808504, 1772039808922, 1772039809339, 1772039809756, 1772039810173, 1772039810590, 1772039811006, 1772039811422, 1772039811839, 1772039812256, 1772039812672, 1772039813089, 1772039813506, 1772039813923, 1772039814340, 1772039814756, 1772039815173, 1772039815589, 1772039816007, 1772039816422, 1772039816839, 1772039817256, 1772039817673, 1772039818089, 1772039818506, 1772039818922, 1772039819339, 1772039819756, 1772039820172, 1772039820589, 1772039821007, 1772039821423, 1772039821839, 1772039822256, 1772039822673, 1772039823089, 1772039823506, 1772039823923, 1772039824339, 1772039824756, 1772039825173, 1772039825589, 1772039826006, 1772039826422, 1772039826839, 1772039827256, 1772039827673, 1772039828089, 1772039828506, 1772039828923, 1772039829338, 1772039829756, 1772039830172, 1772039830589, 1772039831006, 1772039831422, 1772039831839, 1772039832256, 1772039832672, 1772039833089, 1772039833506, 1772039833924, 1772039834340, 1772039834756, 1772039835173, 1772039835589, 1772039836006, 1772039836423, 1772039836839, 1772039837256, 1772039837673, 1772039838089, 1772039838506, 1772039838922, 1772039839339, 1772039839755, 1772039840172, 1772039840589, 1772039841006, 1772039841422, 1772039841839, 1772039842256, 1772039842673, 1772039843089, 1772039843506, 1772039843922, 1772039844339, 1772039844754, 1772039845172, 1772039845589, 1772039846006, 1772039846422, 1772039846838, 1772039847256, 1772039847672, 1772039848089, 1772039848505, 1772039848922, 1772039849339, 1772039849756, 1772039850172, 1772039850589, 1772039851006, 1772039851423, 1772039851839, 1772039852256, 1772039852673, 1772039853089, 1772039853506, 1772039853924, 1772039854340, 1772039854756, 1772039855173, 1772039855589, 1772039856006, 1772039856422]",MacIntel,"[1772039694339, 1772039706423, 1772039715172, 1772039720590, 1772039735173, 1772039741423, 1772039751840, 1772039762256, 1772039775173, 1772039781423, 1772039791006, 1772039806422, 1772039816007, 1772039823923, 1772039833506, 1772039841422]",100,752.75,16,16
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1041716,3.9.8,L1,None,None,OldNew_test,16189,None,d,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,1,16189,None,we_zu_test,16,nonword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,d,0,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1041716,3.9.8,L1,None,None,OldNew_test,16189,None,d,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,1,16189,None,ke_ge_test,5,pseudoword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,1,None,None,None,None,None,None,None,d,0,25-01-26,25-01-26,18:10:40,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1041716,3.9.8,L1,None,None,OldNew_test,16189,None,k,None,None,None,None,None,v,r,y,n,None,j,None,None,None,924,1470,30,956,30,0,123,1470,1,16189,None,je_wo_test,3,pseudoword,None,MacIntel,None,None,None,None,None
