age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1023338,3.9.8,None,None,16,None,15462,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,"[14, 15, 0, 1, 4, 5, 2, 3, 6, 7, 12, 13, 8, 9, 10, 11, 0, 1, 6, 7, 2, 3, 10, 11, 99, 12, 13, 8, 9, 4, 5, 14, 15, 8, 9, 2, 3, 0, 1, 10, 11, 6, 7, 4, 5, 12, 13, 14, 15, 4, 5, 14, 15, 10, 11, 0, 1, 6, 7, 99, 2, 3, 12, 13, 8, 9, 10, 11, 6, 7, 8, 9, 99, 4, 5, 12, 13, 2, 3, 14, 15, 0, 1, 2, 3, 14, 15, 8, 9, 6, 7, 0, 1, 12, 13, 99, 4, 5, 10, 11, 2, 3, 4, 5, 8, 9, 0, 1, 6, 7, 10, 11, 14, 15, 12, 13, 2, 3, 12, 13, 99, 10, 11, 0, 1, 6, 7, 4, 5, 14, 15, 8, 9, 12, 13, 10, 11, 0, 1, 2, 3, 4, 5, 14, 15, 8, 9, 6, 7, 0, 1, 10, 11, 99, 14, 15, 8, 9, 2, 3, 6, 7, 4, 5, 12, 13, 8, 9, 2, 3, 4, 5, 99, 0, 1, 14, 15, 6, 7, 12, 13, 10, 11, 14, 15, 0, 1, 2, 3, 4, 5, 99, 8, 9, 10, 11, 12, 13, 6, 7, 10, 11, 8, 9, 6, 7, 4, 5, 2, 3, 12, 13, 14, 15, 0, 1, 8, 9, 12, 13, 2, 3, 4, 5, 99, 0, 1, 6, 7, 14, 15, 10, 11, 12, 13, 2, 3, 8, 9, 99, 4, 5, 10, 11, 6, 7, 0, 1, 14, 15, 4, 5, 12, 13, 14, 15, 8, 9, 2, 3, 99, 0, 1, 6, 7, 10, 11, 6, 7, 0, 1, 14, 15, 4, 5, 8, 9, 10, 11, 12, 13, 2, 3, 10, 11, 0, 1, 2, 3, 14, 15, 12, 13, 6, 7, 99, 4, 5, 8, 9, 10, 11, 0, 1, 4, 5, 99, 6, 7, 14, 15, 8, 9, 2, 3, 12, 13, 0, 1, 14, 15, 12, 13, 2, 3, 8, 9, 6, 7, 10, 11, 4, 5, 10, 11, 12, 13, 6, 7, 4, 5, 0, 1, 99, 14, 15, 2, 3, 8, 9, 12, 13, 14, 15, 4, 5, 10, 11, 99, 6, 7, 2, 3, 0, 1, 8, 9, 14, 15, 0, 1, 6, 7, 12, 13, 8, 9, 2, 3, 10, 11, 4, 5, 10, 11, 4, 5, 14, 15, 12, 13, 8, 9, 2, 3, 99, 6, 7, 0, 1, 2, 3, 14, 15, 6, 7, 8, 9, 99, 0, 1, 10, 11, 4, 5, 12, 13, 14, 15, 12, 13, 8, 9, 4, 5, 2, 3, 0, 1, 10, 11, 6, 7]",None,None,None,0,L1_L2,1023338,3.9.8,L1,17,16,exposure_with_TDT,15462,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,None,-1,"[1769603915516, 1769603929953, 1769603935307, 1769603944937, 1769603955266, 1769603962532, 1769603969109, 1769603976943, 1769603984974, 1769603998650, 1769604004945, 1769604013574, 1769604028171, 1769604032812, 1769604048373, 1769604054446, 1769604069891, 1769604075306]",None,None,None,"[1769603904636, 1769603905052, 1769603905468, 1769603905885, 1769603906301, 1769603906718, 1769603907135, 1769603907551, 1769603907968, 1769603908385, 1769603908802, 1769603909219, 1769603909635, 1769603910051, 1769603910468, 1769603910885, 1769603911302, 1769603911719, 1769603912135, 1769603912552, 1769603912968, 1769603913385, 1769603913802, 1769603914218, 1769603914636, 1769603915052, 1769603915470, 1769603915885, 1769603916301, 1769603916718, 1769603917135, 1769603917552, 1769603917969, 1769603918385, 1769603918803, 1769603919219, 1769603919635, 1769603920051, 1769603920469, 1769603920885, 1769603921302, 1769603921718, 1769603922135, 1769603922551, 1769603922968, 1769603923385, 1769603923801, 1769603924218, 1769603924635, 1769603925051, 1769603925468, 1769603925885, 1769603926301, 1769603926718, 1769603927135, 1769603927553, 1769603927968, 1769603928385, 1769603928801, 1769603929218, 1769603929635, 1769603930052, 1769603930468, 1769603930885, 1769603931302, 1769603931718, 1769603932135, 1769603932552, 1769603932967, 1769603933385, 1769603933803, 1769603934218, 1769603934635, 1769603935051, 1769603935469, 1769603935885, 1769603936302, 1769603936719, 1769603937135, 1769603937552, 1769603937968, 1769603938386, 1769603938802, 1769603939218, 1769603939635, 1769603940053, 1769603940468, 1769603940885, 1769603941302, 1769603941718, 1769603942136, 1769603942552, 1769603942968, 1769603943384, 1769603943801, 1769603944218, 1769603944635, 1769603945051, 1769603945468, 1769603945885, 1769603946301, 1769603946719, 1769603947135, 1769603947552, 1769603947968, 1769603948385, 1769603948801, 1769603949218, 1769603949635, 1769603950051, 1769603950468, 1769603950885, 1769603951302, 1769603951719, 1769603952136, 1769603952552, 1769603952968, 1769603953385, 1769603953801, 1769603954218, 1769603954635, 1769603955051, 1769603955468, 1769603955885, 1769603956302, 1769603956718, 1769603957135, 1769603957551, 1769603957968, 1769603958385, 1769603958802, 1769603959218, 1769603959634, 1769603960051, 1769603960468, 1769603960884, 1769603961303, 1769603961718, 1769603962135, 1769603962551, 1769603962968, 1769603963385, 1769603963802, 1769603964218, 1769603964635, 1769603965051, 1769603965468, 1769603965884, 1769603966302, 1769603966719, 1769603967135, 1769603967551, 1769603967968, 1769603968384, 1769603968802, 1769603969219, 1769603969635, 1769603970051, 1769603970468, 1769603970886, 1769603971301, 1769603971718, 1769603972135, 1769603972552, 1769603972968, 1769603973385, 1769603973802, 1769603974219, 1769603974635, 1769603975051, 1769603975467, 1769603975885, 1769603976301, 1769603976718, 1769603977134, 1769603977551, 1769603977968, 1769603978385, 1769603978801, 1769603979218, 1769603979635, 1769603980051, 1769603980468, 1769603980885, 1769603981301, 1769603981718, 1769603982134, 1769603982551, 1769603982968, 1769603983385, 1769603983802, 1769603984218, 1769603984636, 1769603985051, 1769603985468, 1769603985884, 1769603986301, 1769603986717, 1769603987134, 1769603987551, 1769603987968, 1769603988384, 1769603988802, 1769603989218, 1769603989634, 1769603990051, 1769603990468, 1769603990884, 1769603991301, 1769603991718, 1769603992134, 1769603992551, 1769603992968, 1769603993384, 1769603993802, 1769603994218, 1769603994634, 1769603995052, 1769603995468, 1769603995884, 1769603996301, 1769603996717, 1769603997135, 1769603997551, 1769603997968, 1769603998384, 1769603998801, 1769603999218, 1769603999635, 1769604000052, 1769604000468, 1769604000884, 1769604001301, 1769604001718, 1769604002134, 1769604002551, 1769604002968, 1769604003384, 1769604003801, 1769604004218, 1769604004634, 1769604005051, 1769604005468, 1769604005884, 1769604006302, 1769604006718, 1769604007134, 1769604007551, 1769604007968, 1769604008384, 1769604008801, 1769604009218, 1769604009634, 1769604010052, 1769604010468, 1769604010885, 1769604011302, 1769604011718, 1769604012134, 1769604012551, 1769604012968, 1769604013385, 1769604013801, 1769604014218, 1769604014635, 1769604015051, 1769604015468, 1769604015884, 1769604016302, 1769604016718, 1769604017134, 1769604017551, 1769604017968, 1769604018384, 1769604018800, 1769604019218, 1769604019634, 1769604020051, 1769604020468, 1769604020884, 1769604021301, 1769604021718, 1769604022135, 1769604022551, 1769604022968, 1769604023384, 1769604023801, 1769604024218, 1769604024634, 1769604025051, 1769604025466, 1769604025885, 1769604026301, 1769604026718, 1769604027134, 1769604027551, 1769604027968, 1769604028385, 1769604028801, 1769604029218, 1769604029635, 1769604030051, 1769604030468, 1769604030885, 1769604031301, 1769604031718, 1769604032135, 1769604032551, 1769604032967, 1769604033384, 1769604033801, 1769604034218, 1769604034634, 1769604035052, 1769604035468, 1769604035884, 1769604036302, 1769604036718, 1769604037133, 1769604037550, 1769604037966, 1769604038383, 1769604038801, 1769604039217, 1769604039634, 1769604040050, 1769604040468, 1769604040884, 1769604041301, 1769604041718, 1769604042134, 1769604042551, 1769604042968, 1769604043384, 1769604043802, 1769604044218, 1769604044634, 1769604045051, 1769604045468, 1769604045884, 1769604046302, 1769604046718, 1769604047134, 1769604047551, 1769604047967, 1769604048383, 1769604048801, 1769604049218, 1769604049634, 1769604050050, 1769604050467, 1769604050884, 1769604051302, 1769604051718, 1769604052134, 1769604052550, 1769604052968, 1769604053384, 1769604053802, 1769604054218, 1769604054634, 1769604055051, 1769604055468, 1769604055884, 1769604056301, 1769604056719, 1769604057134, 1769604057551, 1769604057967, 1769604058385, 1769604058802, 1769604059217, 1769604059634, 1769604060052, 1769604060467, 1769604060884, 1769604061301, 1769604061717, 1769604062134, 1769604062551, 1769604062968, 1769604063385, 1769604063801, 1769604064217, 1769604064634, 1769604065051, 1769604065467, 1769604065884, 1769604066301, 1769604066718, 1769604067134, 1769604067552, 1769604067967, 1769604068384, 1769604068801, 1769604069217, 1769604069634, 1769604070051, 1769604070467, 1769604070885, 1769604071301, 1769604071717, 1769604072134, 1769604072552, 1769604072968, 1769604073384, 1769604073802, 1769604074217, 1769604074634, 1769604075051, 1769604075467, 1769604075885, 1769604076301, 1769604076717, 1769604077134, 1769604077551]",MacIntel,"[1769603914636, 1769603929218, 1769603934635, 1769603944218, 1769603954634, 1769603968384, 1769603976301, 1769603984218, 1769603997968, 1769604004218, 1769604012968, 1769604027551, 1769604032135, 1769604047551, 1769604053802, 1769604069217, 1769604074634]",100,699.1176470588235,17,17
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1023338,3.9.8,L1,None,None,OldNew_test,15462,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,1,-1,None,gi_mi_test,10,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,d,0,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1023338,3.9.8,L1,None,None,OldNew_test,15462,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,1,-1,None,gi_va_test,2,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,k,0,28-00-26,28-00-26,13:33:00,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1023338,3.9.8,L1,None,None,OldNew_test,15462,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,924,1470,30,956,30,0,123,1470,1,-1,None,be_ge_test,9,nonword,None,MacIntel,None,None,None,None,None
