age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1046507,3.9.8,None,None,16,None,16092,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,"[6, 7, 14, 15, 10, 11, 8, 9, 2, 3, 12, 13, 0, 1, 4, 5, 2, 3, 12, 13, 0, 1, 4, 5, 10, 11, 8, 9, 6, 7, 14, 15, 10, 11, 99, 2, 3, 8, 9, 6, 7, 14, 15, 0, 1, 12, 13, 4, 5, 0, 1, 10, 11, 6, 7, 12, 13, 2, 3, 4, 5, 99, 14, 15, 8, 9, 14, 15, 10, 11, 99, 8, 9, 0, 1, 2, 3, 6, 7, 12, 13, 4, 5, 14, 15, 8, 9, 0, 1, 2, 3, 4, 5, 99, 12, 13, 10, 11, 6, 7, 10, 11, 0, 1, 4, 5, 2, 3, 8, 9, 14, 15, 6, 7, 12, 13, 99, 2, 3, 4, 5, 12, 13, 6, 7, 10, 11, 14, 15, 8, 9, 0, 1, 4, 5, 0, 1, 12, 13, 99, 2, 3, 10, 11, 14, 15, 6, 7, 8, 9, 4, 5, 10, 11, 2, 3, 6, 7, 8, 9, 0, 1, 14, 15, 99, 12, 13, 0, 1, 6, 7, 14, 15, 8, 9, 12, 13, 10, 11, 4, 5, 2, 3, 4, 5, 12, 13, 14, 15, 8, 9, 10, 11, 6, 7, 99, 0, 1, 2, 3, 4, 5, 2, 3, 14, 15, 6, 7, 12, 13, 10, 11, 8, 9, 0, 1, 99, 6, 7, 0, 1, 14, 15, 10, 11, 2, 3, 12, 13, 8, 9, 4, 5, 2, 3, 14, 15, 6, 7, 8, 9, 10, 11, 0, 1, 12, 13, 99, 4, 5, 10, 11, 0, 1, 2, 3, 6, 7, 4, 5, 14, 15, 99, 8, 9, 12, 13, 14, 15, 2, 3, 12, 13, 6, 7, 10, 11, 0, 1, 8, 9, 99, 4, 5, 14, 15, 10, 11, 6, 7, 0, 1, 2, 3, 4, 5, 12, 13, 8, 9, 10, 11, 8, 9, 0, 1, 99, 12, 13, 4, 5, 2, 3, 14, 15, 6, 7, 14, 15, 10, 11, 8, 9, 2, 3, 6, 7, 0, 1, 12, 13, 4, 5, 14, 15, 0, 1, 4, 5, 99, 10, 11, 6, 7, 8, 9, 2, 3, 12, 13, 14, 15, 12, 13, 8, 9, 4, 5, 10, 11, 2, 3, 0, 1, 6, 7, 99, 12, 13, 14, 15, 2, 3, 0, 1, 4, 5, 6, 7, 10, 11, 99, 8, 9, 14, 15, 6, 7, 4, 5, 12, 13, 10, 11, 8, 9, 2, 3, 0, 1, 4, 5, 99, 0, 1, 8, 9, 12, 13, 6, 7, 14, 15, 10, 11, 2, 3, 4, 5, 0, 1, 8, 9, 2, 3, 12, 13, 6, 7, 14, 15, 10, 11]",None,None,None,0,L1_L2,1046507,3.9.8,L1,17,16,exposure_with_TDT,16092,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,None,16092,"[1772712895902, 1772712899217, 1772712899941, 1772712907196, 1772712911006, 1772712914370, 1772712924285, 1772712926080, 1772712933819, 1772712943462, 1772712950673, 1772712953940, 1772712966720, 1772712975517, 1772712988428, 1772712994830, 1772713002630, 1772713012962, 1772713026881, 1772713038359, 1772713044568, 1772713053194]",None,None,None,"[1772712884852, 1772712885268, 1772712885682, 1772712886099, 1772712886515, 1772712886933, 1772712887349, 1772712887767, 1772712888183, 1772712888599, 1772712889016, 1772712889433, 1772712889849, 1772712890266, 1772712890683, 1772712891101, 1772712891515, 1772712891933, 1772712892349, 1772712892766, 1772712893183, 1772712893600, 1772712894017, 1772712894433, 1772712894845, 1772712895262, 1772712895678, 1772712896095, 1772712896511, 1772712896928, 1772712897345, 1772712897762, 1772712898179, 1772712898594, 1772712899013, 1772712899428, 1772712899845, 1772712900263, 1772712900678, 1772712901095, 1772712901511, 1772712901928, 1772712902345, 1772712902762, 1772712903179, 1772712903595, 1772712904012, 1772712904428, 1772712904844, 1772712905262, 1772712905678, 1772712906095, 1772712906510, 1772712906928, 1772712907344, 1772712907761, 1772712908178, 1772712908594, 1772712909012, 1772712909428, 1772712909844, 1772712910261, 1772712910678, 1772712911093, 1772712911510, 1772712911927, 1772712912344, 1772712912761, 1772712913178, 1772712913595, 1772712914011, 1772712914428, 1772712914844, 1772712915262, 1772712915678, 1772712916094, 1772712916510, 1772712916926, 1772712917344, 1772712917761, 1772712918177, 1772712918594, 1772712919012, 1772712919428, 1772712919843, 1772712920261, 1772712920677, 1772712921095, 1772712921510, 1772712921928, 1772712922344, 1772712922761, 1772712923178, 1772712923594, 1772712924011, 1772712924428, 1772712924844, 1772712925261, 1772712925678, 1772712926094, 1772712926510, 1772712926927, 1772712927344, 1772712927762, 1772712928177, 1772712928595, 1772712929011, 1772712929428, 1772712929844, 1772712930261, 1772712930677, 1772712931094, 1772712931510, 1772712931927, 1772712932344, 1772712932762, 1772712933177, 1772712933594, 1772712934011, 1772712934427, 1772712934844, 1772712935261, 1772712935676, 1772712936093, 1772712936510, 1772712936927, 1772712937345, 1772712937761, 1772712938178, 1772712938595, 1772712939012, 1772712939427, 1772712939844, 1772712940260, 1772712940677, 1772712941093, 1772712941509, 1772712941928, 1772712942343, 1772712942761, 1772712943177, 1772712943594, 1772712944010, 1772712944427, 1772712944844, 1772712945261, 1772712945677, 1772712946094, 1772712946510, 1772712946928, 1772712947344, 1772712947760, 1772712948177, 1772712948593, 1772712949011, 1772712949427, 1772712949844, 1772712950260, 1772712950677, 1772712951094, 1772712951511, 1772712951927, 1772712952344, 1772712952761, 1772712953178, 1772712953594, 1772712954011, 1772712954427, 1772712954839, 1772712955256, 1772712955673, 1772712956088, 1772712956505, 1772712956922, 1772712957339, 1772712957756, 1772712958172, 1772712958590, 1772712959006, 1772712959422, 1772712959839, 1772712960256, 1772712960673, 1772712961088, 1772712961505, 1772712961922, 1772712962339, 1772712962757, 1772712963172, 1772712963589, 1772712964006, 1772712964422, 1772712964839, 1772712965256, 1772712965672, 1772712966089, 1772712966504, 1772712966922, 1772712967340, 1772712967754, 1772712968172, 1772712968589, 1772712969005, 1772712969422, 1772712969839, 1772712970256, 1772712970673, 1772712971089, 1772712971506, 1772712971921, 1772712972339, 1772712972757, 1772712973173, 1772712973588, 1772712974006, 1772712974422, 1772712974839, 1772712975256, 1772712975671, 1772712976089, 1772712976504, 1772712976922, 1772712977339, 1772712977756, 1772712978172, 1772712978588, 1772712979006, 1772712979422, 1772712979839, 1772712980255, 1772712980672, 1772712981089, 1772712981504, 1772712981922, 1772712982339, 1772712982756, 1772712983171, 1772712983589, 1772712984005, 1772712984422, 1772712984838, 1772712985256, 1772712985672, 1772712986089, 1772712986504, 1772712986921, 1772712987339, 1772712987756, 1772712988172, 1772712988589, 1772712989005, 1772712989422, 1772712989839, 1772712990256, 1772712990671, 1772712991088, 1772712991504, 1772712991922, 1772712992338, 1772712992756, 1772712993172, 1772712993589, 1772712994006, 1772712994421, 1772712994838, 1772712995255, 1772712995671, 1772712996088, 1772712996504, 1772712996923, 1772712997339, 1772712997755, 1772712998172, 1772712998588, 1772712999004, 1772712999422, 1772712999838, 1772713000256, 1772713000672, 1772713001088, 1772713001504, 1772713001922, 1772713002338, 1772713002755, 1772713003173, 1772713003589, 1772713004005, 1772713004421, 1772713004838, 1772713005255, 1772713005671, 1772713006089, 1772713006504, 1772713006921, 1772713007338, 1772713007755, 1772713008171, 1772713008588, 1772713009005, 1772713009422, 1772713009837, 1772713010255, 1772713010671, 1772713011088, 1772713011504, 1772713011922, 1772713012339, 1772713012755, 1772713013171, 1772713013588, 1772713014004, 1772713014421, 1772713014834, 1772713015251, 1772713015667, 1772713016084, 1772713016499, 1772713016917, 1772713017334, 1772713017751, 1772713018167, 1772713018583, 1772713019000, 1772713019417, 1772713019834, 1772713020250, 1772713020667, 1772713021083, 1772713021499, 1772713021918, 1772713022333, 1772713022750, 1772713023167, 1772713023584, 1772713024001, 1772713024417, 1772713024833, 1772713025250, 1772713025668, 1772713026083, 1772713026499, 1772713026916, 1772713027334, 1772713027750, 1772713028167, 1772713028584, 1772713029000, 1772713029416, 1772713029833, 1772713030250, 1772713030666, 1772713031083, 1772713031499, 1772713031917, 1772713032334, 1772713032751, 1772713033167, 1772713033583, 1772713034000, 1772713034416, 1772713034833, 1772713035250, 1772713035667, 1772713036084, 1772713036499, 1772713036917, 1772713037334, 1772713037751, 1772713038167, 1772713038583, 1772713039000, 1772713039416, 1772713039834, 1772713040250, 1772713040667, 1772713041083, 1772713041499, 1772713041916, 1772713042333, 1772713042750, 1772713043167, 1772713043583, 1772713044000, 1772713044416, 1772713044833, 1772713045250, 1772713045666, 1772713046083, 1772713046498, 1772713046917, 1772713047334, 1772713047750, 1772713048166, 1772713048583, 1772713049000, 1772713049416, 1772713049833, 1772713050250, 1772713050666, 1772713051083, 1772713051498, 1772713051917, 1772713052333, 1772713052749, 1772713053167, 1772713053583, 1772713054000, 1772713054416, 1772713054833, 1772713055250, 1772713055667, 1772713056084, 1772713056498, 1772713056917, 1772713057334, 1772713057749]",Win32,"[1772712899013, 1772712910261, 1772712914011, 1772712923594, 1772712933177, 1772712942761, 1772712953178, 1772712966089, 1772712974839, 1772712987756, 1772712994006, 1772713001922, 1772713012339, 1772713026083, 1772713037334, 1772713043583, 1772713052333]",100,700.5294117647059,17,17
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1046507,3.9.8,L1,None,None,OldNew_test,16092,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,1,16092,None,ke_va_test,13,nonword,None,Win32,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1046507,3.9.8,L1,None,None,OldNew_test,16092,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,1,16092,None,me_fe_test,14,nonword,None,Win32,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,05-02-26,05-02-26,13:05:51,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1046507,3.9.8,L1,None,None,OldNew_test,16092,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,1032,1920,32,1080,32,-1919,1,1920,1,16092,None,gi_mi_test,10,nonword,None,Win32,None,None,None,None,None
