age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,2,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,3,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,1,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,3,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,2,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047054,3.9.8,None,None,16,None,16172,1,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,"[8, 9, 14, 15, 6, 7, 2, 3, 4, 5, 12, 13, 10, 11, 0, 1, 2, 3, 12, 13, 99, 4, 5, 6, 7, 8, 9, 14, 15, 0, 1, 10, 11, 2, 3, 4, 5, 8, 9, 10, 11, 6, 7, 12, 13, 99, 0, 1, 14, 15, 6, 7, 10, 11, 8, 9, 14, 15, 4, 5, 12, 13, 0, 1, 2, 3, 8, 9, 99, 10, 11, 2, 3, 12, 13, 0, 1, 6, 7, 4, 5, 14, 15, 12, 13, 14, 15, 8, 9, 0, 1, 4, 5, 10, 11, 99, 6, 7, 2, 3, 6, 7, 14, 15, 10, 11, 12, 13, 4, 5, 2, 3, 0, 1, 8, 9, 2, 3, 12, 13, 99, 14, 15, 4, 5, 10, 11, 8, 9, 6, 7, 0, 1, 6, 7, 2, 3, 10, 11, 14, 15, 4, 5, 8, 9, 0, 1, 12, 13, 14, 15, 0, 1, 99, 6, 7, 2, 3, 4, 5, 12, 13, 8, 9, 99, 10, 11, 0, 1, 2, 3, 8, 9, 12, 13, 14, 15, 4, 5, 6, 7, 10, 11, 8, 9, 6, 7, 0, 1, 10, 11, 2, 3, 99, 4, 5, 12, 13, 14, 15, 8, 9, 12, 13, 0, 1, 4, 5, 2, 3, 10, 11, 14, 15, 99, 6, 7, 2, 3, 6, 7, 0, 1, 14, 15, 8, 9, 4, 5, 10, 11, 12, 13, 2, 3, 0, 1, 6, 7, 10, 11, 14, 15, 8, 9, 99, 12, 13, 4, 5, 8, 9, 4, 5, 10, 11, 0, 1, 14, 15, 2, 3, 12, 13, 6, 7, 14, 15, 12, 13, 2, 3, 0, 1, 4, 5, 99, 6, 7, 10, 11, 8, 9, 2, 3, 12, 13, 99, 4, 5, 6, 7, 8, 9, 0, 1, 14, 15, 10, 11, 12, 13, 10, 11, 4, 5, 8, 9, 6, 7, 0, 1, 14, 15, 2, 3, 99, 8, 9, 12, 13, 4, 5, 0, 1, 14, 15, 10, 11, 2, 3, 6, 7, 14, 15, 6, 7, 2, 3, 8, 9, 4, 5, 12, 13, 10, 11, 99, 0, 1, 12, 13, 8, 9, 0, 1, 6, 7, 14, 15, 2, 3, 99, 4, 5, 10, 11, 6, 7, 10, 11, 14, 15, 4, 5, 2, 3, 12, 13, 0, 1, 8, 9, 99, 10, 11, 0, 1, 2, 3, 14, 15, 4, 5, 8, 9, 6, 7, 12, 13, 2, 3, 4, 5, 8, 9, 6, 7, 14, 15, 99, 10, 11, 12, 13, 0, 1, 8, 9, 2, 3, 10, 11, 4, 5, 14, 15, 12, 13, 6, 7, 0, 1]",None,None,None,0,L1_L2,1047054,3.9.8,L1,16,16,exposure_with_TDT,16172,None,None,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,None,16172,"[1772793738912, 1772793741697, 1772793746794, 1772793750056, 1772793752354, 1772793755543, 1772793761646, 1772793762950, 1772793772426, 1772793773196, 1772793777101, 1772793783414, 1772793785851, 1772793790825, 1772793797168, 1772793801669, 1772793802806, 1772793809237, 1772793812492, 1772793821261, 1772793823158, 1772793829161, 1772793833355, 1772793835561, 1772793839593, 1772793848404, 1772793852964, 1772793858164, 1772793859614, 1772793865123, 1772793870185, 1772793878033, 1772793884186, 1772793886008, 1772793893109, 1772793904276]",None,None,None,"[1772793732565, 1772793732981, 1772793733398, 1772793733813, 1772793734230, 1772793734647, 1772793735063, 1772793735480, 1772793735897, 1772793736314, 1772793736729, 1772793737147, 1772793737563, 1772793737980, 1772793738397, 1772793738814, 1772793739229, 1772793739647, 1772793740062, 1772793740479, 1772793740897, 1772793741314, 1772793741728, 1772793742146, 1772793742561, 1772793742979, 1772793743396, 1772793743811, 1772793744228, 1772793744646, 1772793745061, 1772793745478, 1772793745895, 1772793746311, 1772793746728, 1772793747146, 1772793747561, 1772793747977, 1772793748395, 1772793748811, 1772793749228, 1772793749644, 1772793750060, 1772793750477, 1772793750895, 1772793751311, 1772793751727, 1772793752145, 1772793752561, 1772793752977, 1772793753394, 1772793753811, 1772793754226, 1772793754643, 1772793755059, 1772793755479, 1772793755893, 1772793756309, 1772793756727, 1772793757143, 1772793757562, 1772793757975, 1772793758393, 1772793758810, 1772793759227, 1772793759642, 1772793760059, 1772793760475, 1772793760892, 1772793761308, 1772793761725, 1772793762141, 1772793762558, 1772793762975, 1772793763392, 1772793763807, 1772793764224, 1772793764641, 1772793765058, 1772793765474, 1772793765891, 1772793766307, 1772793766724, 1772793767142, 1772793767559, 1772793767975, 1772793768391, 1772793768807, 1772793769223, 1772793769642, 1772793770057, 1772793770474, 1772793770889, 1772793771306, 1772793771723, 1772793772140, 1772793772557, 1772793772974, 1772793773389, 1772793773805, 1772793774222, 1772793774638, 1772793775055, 1772793775472, 1772793775890, 1772793776306, 1772793776723, 1772793777140, 1772793777556, 1772793777973, 1772793778390, 1772793778805, 1772793779222, 1772793779639, 1772793780055, 1772793780471, 1772793780888, 1772793781306, 1772793781722, 1772793782138, 1772793782556, 1772793782971, 1772793783387, 1772793783805, 1772793784221, 1772793784638, 1772793785056, 1772793785471, 1772793785887, 1772793786304, 1772793786720, 1772793787138, 1772793787554, 1772793787971, 1772793788387, 1772793788804, 1772793789222, 1772793789637, 1772793790055, 1772793790470, 1772793790887, 1772793791304, 1772793791720, 1772793792138, 1772793792554, 1772793792969, 1772793793388, 1772793793802, 1772793794220, 1772793794636, 1772793795053, 1772793795469, 1772793795887, 1772793796303, 1772793796719, 1772793797136, 1772793797553, 1772793797970, 1772793798385, 1772793798803, 1772793799218, 1772793799636, 1772793800052, 1772793800468, 1772793800886, 1772793801303, 1772793801720, 1772793802134, 1772793802553, 1772793802968, 1772793803385, 1772793803801, 1772793804218, 1772793804636, 1772793805051, 1772793805468, 1772793805884, 1772793806301, 1772793806717, 1772793807135, 1772793807552, 1772793807968, 1772793808384, 1772793808800, 1772793809217, 1772793809633, 1772793810050, 1772793810466, 1772793810884, 1772793811300, 1772793811716, 1772793812134, 1772793812551, 1772793812967, 1772793813383, 1772793813800, 1772793814216, 1772793814633, 1772793815049, 1772793815466, 1772793815882, 1772793816299, 1772793816716, 1772793817132, 1772793817549, 1772793817965, 1772793818382, 1772793818799, 1772793819216, 1772793819632, 1772793820049, 1772793820466, 1772793820882, 1772793821298, 1772793821715, 1772793822132, 1772793822548, 1772793822965, 1772793823382, 1772793823798, 1772793824215, 1772793824631, 1772793825047, 1772793825464, 1772793825881, 1772793826297, 1772793826715, 1772793827131, 1772793827548, 1772793827964, 1772793828380, 1772793828796, 1772793829215, 1772793829630, 1772793830046, 1772793830463, 1772793830879, 1772793831296, 1772793831713, 1772793832128, 1772793832545, 1772793832963, 1772793833380, 1772793833796, 1772793834213, 1772793834629, 1772793835045, 1772793835463, 1772793835879, 1772793836297, 1772793836712, 1772793837130, 1772793837546, 1772793837962, 1772793838379, 1772793838795, 1772793839211, 1772793839627, 1772793840045, 1772793840462, 1772793840879, 1772793841296, 1772793841711, 1772793842128, 1772793842545, 1772793842961, 1772793843378, 1772793843795, 1772793844212, 1772793844628, 1772793845044, 1772793845461, 1772793845878, 1772793846295, 1772793846710, 1772793847127, 1772793847544, 1772793847961, 1772793848377, 1772793848793, 1772793849211, 1772793849627, 1772793850043, 1772793850460, 1772793850877, 1772793851293, 1772793851710, 1772793852126, 1772793852543, 1772793852960, 1772793853376, 1772793853793, 1772793854209, 1772793854627, 1772793855042, 1772793855460, 1772793855877, 1772793856292, 1772793856709, 1772793857126, 1772793857542, 1772793857959, 1772793858375, 1772793858792, 1772793859209, 1772793859625, 1772793860041, 1772793860458, 1772793860875, 1772793861292, 1772793861707, 1772793862125, 1772793862541, 1772793862958, 1772793863374, 1772793863791, 1772793864208, 1772793864624, 1772793865041, 1772793865457, 1772793865873, 1772793866290, 1772793866708, 1772793867124, 1772793867540, 1772793867957, 1772793868374, 1772793868792, 1772793869206, 1772793869624, 1772793870040, 1772793870456, 1772793870873, 1772793871290, 1772793871707, 1772793872123, 1772793872540, 1772793872956, 1772793873373, 1772793873790, 1772793874206, 1772793874623, 1772793875039, 1772793875456, 1772793875872, 1772793876289, 1772793876706, 1772793877123, 1772793877539, 1772793877956, 1772793878371, 1772793878788, 1772793879205, 1772793879621, 1772793880038, 1772793880455, 1772793880872, 1772793881288, 1772793881705, 1772793882121, 1772793882538, 1772793882955, 1772793883371, 1772793883788, 1772793884204, 1772793884621, 1772793885038, 1772793885454, 1772793885870, 1772793886288, 1772793886704, 1772793887120, 1772793887537, 1772793887954, 1772793888371, 1772793888787, 1772793889202, 1772793889619, 1772793890036, 1772793890453, 1772793890870, 1772793891287, 1772793891703, 1772793892120, 1772793892536, 1772793892953, 1772793893369, 1772793893786, 1772793894202, 1772793894619, 1772793895036, 1772793895452, 1772793895868, 1772793896285, 1772793896702, 1772793897118, 1772793897535, 1772793897952, 1772793898369, 1772793898786, 1772793899202, 1772793899618, 1772793900035, 1772793900451, 1772793900867, 1772793901286, 1772793901701, 1772793902118, 1772793902536, 1772793902951, 1772793903368, 1772793903784, 1772793904200, 1772793904617, 1772793905034, 1772793905451]",Win32,"[1772793740897, 1772793751311, 1772793760892, 1772793772140, 1772793782556, 1772793796303, 1772793800886, 1772793812967, 1772793821715, 1772793834629, 1772793847544, 1772793852126, 1772793864208, 1772793877123, 1772793883371, 1772793892120, 1772793903368]",94.11764705882352,874.9375,16,17
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1047054,3.9.8,L1,None,None,OldNew_test,16172,None,d,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,1,16172,None,me_fe_test,14,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1047054,3.9.8,L1,None,None,OldNew_test,16172,None,d,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,1,16172,None,ju_mi_test,4,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,d,0,06-02-26,06-02-26,11:39:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1047054,3.9.8,L1,None,None,OldNew_test,16172,None,d,None,None,None,None,None,v,r,y,n,None,j,None,None,None,752,1280,32,800,32,0,0,1280,1,16172,None,me_zu_test,6,pseudoword,None,Win32,None,None,None,None,None
