age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1040206,3.9.8,None,None,16,None,15798,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,"[10, 11, 2, 3, 8, 9, 12, 13, 4, 5, 0, 1, 14, 15, 6, 7, 0, 1, 8, 9, 6, 7, 14, 15, 10, 11, 4, 5, 2, 3, 99, 12, 13, 14, 15, 2, 3, 8, 9, 4, 5, 0, 1, 12, 13, 10, 11, 6, 7, 12, 13, 99, 0, 1, 10, 11, 6, 7, 14, 15, 4, 5, 8, 9, 2, 3, 99, 12, 13, 10, 11, 6, 7, 4, 5, 8, 9, 14, 15, 0, 1, 2, 3, 0, 1, 14, 15, 6, 7, 8, 9, 12, 13, 10, 11, 4, 5, 2, 3, 0, 1, 99, 2, 3, 4, 5, 8, 9, 6, 7, 12, 13, 14, 15, 10, 11, 4, 5, 6, 7, 99, 14, 15, 2, 3, 12, 13, 0, 1, 8, 9, 10, 11, 8, 9, 12, 13, 2, 3, 0, 1, 4, 5, 14, 15, 6, 7, 10, 11, 4, 5, 14, 15, 0, 1, 99, 2, 3, 8, 9, 12, 13, 6, 7, 10, 11, 6, 7, 99, 10, 11, 8, 9, 2, 3, 4, 5, 0, 1, 14, 15, 12, 13, 14, 15, 12, 13, 2, 3, 10, 11, 4, 5, 8, 9, 6, 7, 0, 1, 12, 13, 99, 6, 7, 8, 9, 10, 11, 14, 15, 0, 1, 2, 3, 4, 5, 2, 3, 14, 15, 0, 1, 8, 9, 10, 11, 6, 7, 99, 12, 13, 4, 5, 8, 9, 12, 13, 14, 15, 99, 2, 3, 10, 11, 0, 1, 6, 7, 4, 5, 12, 13, 4, 5, 14, 15, 8, 9, 6, 7, 0, 1, 99, 2, 3, 10, 11, 8, 9, 2, 3, 4, 5, 6, 7, 0, 1, 10, 11, 14, 15, 12, 13, 14, 15, 10, 11, 6, 7, 4, 5, 2, 3, 12, 13, 99, 0, 1, 8, 9, 0, 1, 12, 13, 8, 9, 4, 5, 2, 3, 10, 11, 6, 7, 14, 15, 0, 1, 8, 9, 4, 5, 99, 12, 13, 2, 3, 10, 11, 6, 7, 14, 15, 8, 9, 99, 2, 3, 14, 15, 4, 5, 6, 7, 0, 1, 12, 13, 10, 11, 8, 9, 12, 13, 2, 3, 0, 1, 6, 7, 10, 11, 14, 15, 4, 5, 6, 7, 2, 3, 99, 8, 9, 12, 13, 10, 11, 14, 15, 4, 5, 0, 1, 99, 6, 7, 0, 1, 2, 3, 10, 11, 4, 5, 8, 9, 14, 15, 12, 13, 0, 1, 8, 9, 10, 11, 6, 7, 12, 13, 14, 15, 2, 3, 99, 4, 5, 8, 9, 6, 7, 14, 15, 12, 13, 2, 3, 0, 1, 4, 5, 10, 11]",None,None,None,0,L1_L2,1040206,3.9.8,L1,17,16,exposure_with_TDT,15798,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,None,15798,"[1771872513511, 1771872522363, 1771872528488, 1771872540573, 1771872543278, 1771872551153, 1771872565598, 1771872571027, 1771872584654, 1771872595913, 1771872600596, 1771872610146, 1771872623870, 1771872635087, 1771872640556, 1771872655081, 1771872660771, 1771872673446]",None,None,None,"[1771872500291, 1771872500707, 1771872501123, 1771872501540, 1771872501957, 1771872502373, 1771872502790, 1771872503207, 1771872503623, 1771872504040, 1771872504457, 1771872504874, 1771872505290, 1771872505708, 1771872506124, 1771872506540, 1771872506957, 1771872507373, 1771872507790, 1771872508208, 1771872508625, 1771872509041, 1771872509457, 1771872509873, 1771872510291, 1771872510707, 1771872511123, 1771872511540, 1771872511956, 1771872512373, 1771872512790, 1771872513206, 1771872513623, 1771872514040, 1771872514457, 1771872514874, 1771872515290, 1771872515706, 1771872516123, 1771872516540, 1771872516956, 1771872517373, 1771872517790, 1771872518207, 1771872518624, 1771872519040, 1771872519456, 1771872519873, 1771872520290, 1771872520707, 1771872521123, 1771872521540, 1771872521957, 1771872522374, 1771872522790, 1771872523206, 1771872523623, 1771872524041, 1771872524457, 1771872524873, 1771872525291, 1771872525706, 1771872526123, 1771872526540, 1771872526957, 1771872527373, 1771872527790, 1771872528207, 1771872528623, 1771872529040, 1771872529456, 1771872529873, 1771872530291, 1771872530707, 1771872531123, 1771872531540, 1771872531956, 1771872532374, 1771872532790, 1771872533206, 1771872533623, 1771872534041, 1771872534456, 1771872534873, 1771872535290, 1771872535706, 1771872536123, 1771872536540, 1771872536956, 1771872537373, 1771872537790, 1771872538207, 1771872538623, 1771872539040, 1771872539457, 1771872539873, 1771872540290, 1771872540706, 1771872541123, 1771872541540, 1771872541956, 1771872542373, 1771872542789, 1771872543206, 1771872543623, 1771872544040, 1771872544457, 1771872544873, 1771872545291, 1771872545707, 1771872546123, 1771872546540, 1771872546956, 1771872547374, 1771872547790, 1771872548206, 1771872548623, 1771872549039, 1771872549456, 1771872549873, 1771872550289, 1771872550707, 1771872551123, 1771872551539, 1771872551956, 1771872552374, 1771872552789, 1771872553207, 1771872553623, 1771872554040, 1771872554456, 1771872554873, 1771872555289, 1771872555706, 1771872556123, 1771872556539, 1771872556956, 1771872557373, 1771872557789, 1771872558207, 1771872558623, 1771872559039, 1771872559456, 1771872559873, 1771872560289, 1771872560706, 1771872561123, 1771872561541, 1771872561956, 1771872562373, 1771872562789, 1771872563206, 1771872563623, 1771872564039, 1771872564456, 1771872564873, 1771872565289, 1771872565706, 1771872566123, 1771872566539, 1771872566956, 1771872567373, 1771872567789, 1771872568206, 1771872568623, 1771872569040, 1771872569456, 1771872569873, 1771872570290, 1771872570706, 1771872571123, 1771872571539, 1771872571957, 1771872572373, 1771872572789, 1771872573207, 1771872573623, 1771872574039, 1771872574456, 1771872574873, 1771872575289, 1771872575707, 1771872576123, 1771872576540, 1771872576956, 1771872577373, 1771872577789, 1771872578206, 1771872578621, 1771872579039, 1771872579457, 1771872579872, 1771872580289, 1771872580707, 1771872581124, 1771872581539, 1771872581956, 1771872582373, 1771872582789, 1771872583207, 1771872583623, 1771872584039, 1771872584456, 1771872584873, 1771872585289, 1771872585706, 1771872586122, 1771872586539, 1771872586957, 1771872587373, 1771872587789, 1771872588205, 1771872588622, 1771872589039, 1771872589457, 1771872589872, 1771872590289, 1771872590707, 1771872591123, 1771872591539, 1771872591956, 1771872592373, 1771872592789, 1771872593206, 1771872593622, 1771872594039, 1771872594456, 1771872594873, 1771872595289, 1771872595707, 1771872596122, 1771872596539, 1771872596956, 1771872597372, 1771872597789, 1771872598206, 1771872598622, 1771872599039, 1771872599456, 1771872599873, 1771872600289, 1771872600706, 1771872601125, 1771872601539, 1771872601956, 1771872602372, 1771872602789, 1771872603207, 1771872603622, 1771872604039, 1771872604457, 1771872604872, 1771872605289, 1771872605706, 1771872606122, 1771872606539, 1771872606956, 1771872607372, 1771872607789, 1771872608206, 1771872608622, 1771872609039, 1771872609456, 1771872609872, 1771872610289, 1771872610706, 1771872611123, 1771872611539, 1771872611956, 1771872612372, 1771872612789, 1771872613207, 1771872613621, 1771872614039, 1771872614456, 1771872614872, 1771872615289, 1771872615706, 1771872616122, 1771872616539, 1771872616956, 1771872617372, 1771872617789, 1771872618206, 1771872618622, 1771872619039, 1771872619456, 1771872619873, 1771872620289, 1771872620705, 1771872621122, 1771872621539, 1771872621955, 1771872622372, 1771872622789, 1771872623206, 1771872623622, 1771872624039, 1771872624457, 1771872624872, 1771872625289, 1771872625706, 1771872626122, 1771872626539, 1771872626956, 1771872627372, 1771872627789, 1771872628205, 1771872628622, 1771872629039, 1771872629456, 1771872629871, 1771872630289, 1771872630705, 1771872631122, 1771872631539, 1771872631957, 1771872632372, 1771872632789, 1771872633206, 1771872633622, 1771872634039, 1771872634456, 1771872634872, 1771872635289, 1771872635705, 1771872636122, 1771872636539, 1771872636956, 1771872637372, 1771872637789, 1771872638205, 1771872638623, 1771872639039, 1771872639456, 1771872639873, 1771872640289, 1771872640705, 1771872641123, 1771872641539, 1771872641955, 1771872642372, 1771872642789, 1771872643206, 1771872643622, 1771872644039, 1771872644455, 1771872644872, 1771872645289, 1771872645705, 1771872646122, 1771872646539, 1771872646955, 1771872647372, 1771872647789, 1771872648205, 1771872648622, 1771872649039, 1771872649455, 1771872649872, 1771872650289, 1771872650705, 1771872651122, 1771872651539, 1771872651956, 1771872652372, 1771872652789, 1771872653206, 1771872653622, 1771872654039, 1771872654455, 1771872654872, 1771872655289, 1771872655705, 1771872656123, 1771872656539, 1771872656955, 1771872657373, 1771872657789, 1771872658205, 1771872658623, 1771872659039, 1771872659455, 1771872659872, 1771872660289, 1771872660705, 1771872661122, 1771872661539, 1771872661955, 1771872662372, 1771872662789, 1771872663205, 1771872663622, 1771872664039, 1771872664455, 1771872664872, 1771872665289, 1771872665705, 1771872666122, 1771872666538, 1771872666956, 1771872667373, 1771872667788, 1771872668206, 1771872668622, 1771872669039, 1771872669455, 1771872669872, 1771872670289, 1771872670705, 1771872671121, 1771872671538, 1771872671955, 1771872672372, 1771872672789, 1771872673205]",MacIntel,"[1771872512790, 1771872521540, 1771872527790, 1771872542373, 1771872550289, 1771872564873, 1771872570290, 1771872584039, 1771872595289, 1771872599873, 1771872609456, 1771872623206, 1771872634456, 1771872639873, 1771872654455, 1771872659872, 1771872672789]",100,722.6470588235294,17,17
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1040206,3.9.8,L1,None,None,OldNew_test,15798,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,1,15798,None,ju_wo_test,12,nonword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1040206,3.9.8,L1,None,None,OldNew_test,15798,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,1,15798,None,me_fe_test,14,nonword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,23-01-26,23-01-26,19:44:32,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1040206,3.9.8,L1,None,None,OldNew_test,15798,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,922,1470,30,956,30,0,120,1470,1,15798,None,ke_va_test,13,nonword,None,MacIntel,None,None,None,None,None
