age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,3,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,2,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,1,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,3,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,1,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,None,1038345,3.9.8,None,None,16,None,15712,2,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,[],None,None,None,[],Win32,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,"[10, 11, 14, 15, 12, 13, 6, 7, 0, 1, 4, 5, 8, 9, 2, 3, 8, 9, 10, 11, 99, 2, 3, 12, 13, 4, 5, 6, 7, 0, 1, 14, 15, 0, 1, 8, 9, 4, 5, 6, 7, 14, 15, 10, 11, 12, 13, 99, 2, 3, 6, 7, 12, 13, 0, 1, 14, 15, 10, 11, 2, 3, 4, 5, 8, 9, 10, 11, 8, 9, 99, 12, 13, 4, 5, 2, 3, 6, 7, 0, 1, 14, 15, 4, 5, 6, 7, 2, 3, 0, 1, 8, 9, 14, 15, 10, 11, 12, 13, 6, 7, 99, 10, 11, 4, 5, 2, 3, 14, 15, 12, 13, 8, 9, 0, 1, 99, 14, 15, 8, 9, 10, 11, 2, 3, 4, 5, 6, 7, 0, 1, 12, 13, 6, 7, 10, 11, 2, 3, 4, 5, 0, 1, 99, 8, 9, 14, 15, 12, 13, 10, 11, 4, 5, 14, 15, 2, 3, 12, 13, 0, 1, 6, 7, 8, 9, 14, 15, 2, 3, 4, 5, 6, 7, 10, 11, 99, 12, 13, 0, 1, 8, 9, 10, 11, 0, 1, 6, 7, 2, 3, 14, 15, 8, 9, 4, 5, 12, 13, 4, 5, 12, 13, 99, 14, 15, 2, 3, 8, 9, 0, 1, 6, 7, 10, 11, 14, 15, 99, 0, 1, 6, 7, 2, 3, 12, 13, 4, 5, 10, 11, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 6, 7, 0, 1, 2, 3, 4, 5, 0, 1, 99, 14, 15, 10, 11, 12, 13, 2, 3, 6, 7, 8, 9, 4, 5, 12, 13, 2, 3, 0, 1, 14, 15, 4, 5, 99, 8, 9, 6, 7, 10, 11, 99, 2, 3, 14, 15, 10, 11, 12, 13, 6, 7, 4, 5, 8, 9, 0, 1, 6, 7, 2, 3, 12, 13, 99, 14, 15, 4, 5, 0, 1, 10, 11, 8, 9, 4, 5, 0, 1, 8, 9, 14, 15, 2, 3, 6, 7, 99, 10, 11, 12, 13, 6, 7, 4, 5, 12, 13, 0, 1, 2, 3, 8, 9, 10, 11, 14, 15, 10, 11, 14, 15, 6, 7, 2, 3, 8, 9, 99, 0, 1, 12, 13, 4, 5, 12, 13, 2, 3, 10, 11, 4, 5, 0, 1, 6, 7, 14, 15, 99, 8, 9, 6, 7, 8, 9, 10, 11, 2, 3, 14, 15, 4, 5, 12, 13, 0, 1, 4, 5, 2, 3, 6, 7, 12, 13, 0, 1, 14, 15, 8, 9, 99, 10, 11, 14, 15, 6, 7, 10, 11, 4, 5, 2, 3, 8, 9, 12, 13, 0, 1]",None,None,None,0,None,1038345,3.9.8,L1,16,16,exposure_with_TDT,15712,None,None,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,None,15712,"[1771518805214, 1771518815480, 1771518826272, 1771518837167, 1771518839364, 1771518839558, 1771518845614, 1771518856589, 1771518869930, 1771518870517, 1771518881589, 1771518888058, 1771518901496, 1771518911959, 1771518915030, 1771518924224, 1771518927637, 1771518934788, 1771518946846, 1771518955679, 1771518969529]",None,None,None,"[1771518796625, 1771518797037, 1771518797455, 1771518797869, 1771518798288, 1771518798702, 1771518799110, 1771518799537, 1771518799950, 1771518800368, 1771518800785, 1771518801204, 1771518801617, 1771518802034, 1771518802448, 1771518802864, 1771518803280, 1771518803697, 1771518804114, 1771518804531, 1771518804947, 1771518805371, 1771518805784, 1771518806196, 1771518806614, 1771518807028, 1771518807444, 1771518807867, 1771518808275, 1771518808700, 1771518809110, 1771518809526, 1771518809941, 1771518810359, 1771518810775, 1771518811180, 1771518811590, 1771518812008, 1771518812424, 1771518812838, 1771518813256, 1771518813665, 1771518814071, 1771518814489, 1771518814905, 1771518815319, 1771518815737, 1771518816163, 1771518816569, 1771518816988, 1771518817401, 1771518817818, 1771518818237, 1771518818651, 1771518819068, 1771518819490, 1771518819898, 1771518820318, 1771518820732, 1771518821148, 1771518821566, 1771518821984, 1771518822398, 1771518822813, 1771518823221, 1771518823630, 1771518824048, 1771518824461, 1771518824877, 1771518825294, 1771518825711, 1771518826126, 1771518826542, 1771518826959, 1771518827375, 1771518827790, 1771518828206, 1771518828623, 1771518829040, 1771518829456, 1771518829864, 1771518830272, 1771518830689, 1771518831105, 1771518831521, 1771518831937, 1771518832354, 1771518832770, 1771518833186, 1771518833603, 1771518834018, 1771518834435, 1771518834859, 1771518835267, 1771518835685, 1771518836099, 1771518836516, 1771518836933, 1771518837349, 1771518837766, 1771518838183, 1771518838598, 1771518839014, 1771518839430, 1771518839846, 1771518840264, 1771518840678, 1771518841096, 1771518841513, 1771518841928, 1771518842345, 1771518842763, 1771518843177, 1771518843593, 1771518844009, 1771518844425, 1771518844849, 1771518845258, 1771518845675, 1771518846090, 1771518846507, 1771518846924, 1771518847339, 1771518847756, 1771518848173, 1771518848589, 1771518849006, 1771518849421, 1771518849839, 1771518850254, 1771518850669, 1771518851085, 1771518851504, 1771518851924, 1771518852337, 1771518852752, 1771518853167, 1771518853584, 1771518854000, 1771518854416, 1771518854838, 1771518855249, 1771518855657, 1771518856065, 1771518856481, 1771518856896, 1771518857314, 1771518857729, 1771518858154, 1771518858562, 1771518858978, 1771518859396, 1771518859811, 1771518860234, 1771518860645, 1771518861059, 1771518861476, 1771518861894, 1771518862309, 1771518862725, 1771518863149, 1771518863558, 1771518863979, 1771518864390, 1771518864807, 1771518865231, 1771518865639, 1771518866055, 1771518866473, 1771518866888, 1771518867304, 1771518867721, 1771518868136, 1771518868554, 1771518868970, 1771518869389, 1771518869802, 1771518870218, 1771518870635, 1771518871051, 1771518871466, 1771518871885, 1771518872299, 1771518872716, 1771518873132, 1771518873549, 1771518873967, 1771518874381, 1771518874797, 1771518875215, 1771518875629, 1771518876048, 1771518876454, 1771518876862, 1771518877268, 1771518877678, 1771518878094, 1771518878510, 1771518878927, 1771518879345, 1771518879759, 1771518880175, 1771518880592, 1771518881008, 1771518881424, 1771518881839, 1771518882265, 1771518882674, 1771518883089, 1771518883506, 1771518883923, 1771518884338, 1771518884755, 1771518885171, 1771518885587, 1771518886005, 1771518886421, 1771518886837, 1771518887253, 1771518887668, 1771518888085, 1771518888500, 1771518888918, 1771518889334, 1771518889750, 1771518890166, 1771518890585, 1771518890998, 1771518891415, 1771518891833, 1771518892247, 1771518892664, 1771518893082, 1771518893496, 1771518893913, 1771518894329, 1771518894746, 1771518895163, 1771518895578, 1771518895994, 1771518896410, 1771518896827, 1771518897244, 1771518897660, 1771518898075, 1771518898491, 1771518898908, 1771518899325, 1771518899740, 1771518900157, 1771518900573, 1771518900989, 1771518901405, 1771518901822, 1771518902228, 1771518902637, 1771518903054, 1771518903470, 1771518903886, 1771518904303, 1771518904719, 1771518905135, 1771518905553, 1771518905968, 1771518906384, 1771518906800, 1771518907217, 1771518907634, 1771518908049, 1771518908465, 1771518908882, 1771518909299, 1771518909715, 1771518910131, 1771518910546, 1771518910954, 1771518911363, 1771518911779, 1771518912197, 1771518912612, 1771518913028, 1771518913445, 1771518913861, 1771518914277, 1771518914693, 1771518915110, 1771518915525, 1771518915941, 1771518916350, 1771518916758, 1771518917175, 1771518917593, 1771518918006, 1771518918424, 1771518918839, 1771518919255, 1771518919673, 1771518920078, 1771518920491, 1771518920904, 1771518921322, 1771518921737, 1771518922153, 1771518922570, 1771518922985, 1771518923402, 1771518923819, 1771518924235, 1771518924650, 1771518925067, 1771518925484, 1771518925899, 1771518926315, 1771518926734, 1771518927139, 1771518927548, 1771518927964, 1771518928379, 1771518928797, 1771518929213, 1771518929629, 1771518930045, 1771518930463, 1771518930879, 1771518931294, 1771518931712, 1771518932127, 1771518932544, 1771518932959, 1771518933376, 1771518933793, 1771518934198, 1771518934608, 1771518935025, 1771518935443, 1771518935856, 1771518936273, 1771518936690, 1771518937105, 1771518937523, 1771518937939, 1771518938355, 1771518938771, 1771518939187, 1771518939604, 1771518940019, 1771518940435, 1771518940854, 1771518941268, 1771518941685, 1771518942100, 1771518942518, 1771518942935, 1771518943352, 1771518943766, 1771518944182, 1771518944598, 1771518945016, 1771518945433, 1771518945847, 1771518946264, 1771518946680, 1771518947096, 1771518947512, 1771518947929, 1771518948345, 1771518948761, 1771518949179, 1771518949594, 1771518950010, 1771518950428, 1771518950843, 1771518951259, 1771518951675, 1771518952092, 1771518952509, 1771518952925, 1771518953341, 1771518953757, 1771518954173, 1771518954589, 1771518955007, 1771518955422, 1771518955840, 1771518956255, 1771518956673, 1771518957087, 1771518957505, 1771518957919, 1771518958336, 1771518958755, 1771518959168, 1771518959585, 1771518960001, 1771518960417, 1771518960838, 1771518961250, 1771518961668, 1771518962083, 1771518962489, 1771518962898, 1771518963314, 1771518963732, 1771518964147, 1771518964564, 1771518964979, 1771518965396, 1771518965813, 1771518966228, 1771518966645, 1771518967061, 1771518967479, 1771518967895, 1771518968309, 1771518968727, 1771518969142]",Win32,"[1771518804947, 1771518816163, 1771518825711, 1771518838598, 1771518844849, 1771518856065, 1771518869802, 1771518881008, 1771518887253, 1771518900989, 1771518911363, 1771518914277, 1771518923819, 1771518933376, 1771518946264, 1771518955007, 1771518968727]",94.11764705882352,669.5625,16,17
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,None,1038345,3.9.8,L1,None,None,OldNew_test,15712,None,d,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,1,15712,None,je_to_test,11,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,d,0,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,None,1038345,3.9.8,L1,None,None,OldNew_test,15712,None,d,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,1,15712,None,gi_va_test,2,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:03:33,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,None,1038345,3.9.8,L1,None,None,OldNew_test,15712,None,d,None,None,None,None,None,m,r,y,j,None,j,None,None,None,816,1536,32,864,32,0,0,1536,1,15712,None,ju_wo_test,12,nonword,None,Win32,None,None,None,None,None
