age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,2,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,1,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,2,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,3,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,1,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1038341,3.9.8,None,None,16,None,15560,3,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,[],None,None,None,[],Win32,[],None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,"[6, 7, 12, 13, 2, 3, 0, 1, 10, 11, 8, 9, 4, 5, 14, 15, 4, 5, 14, 15, 99, 8, 9, 6, 7, 12, 13, 0, 1, 10, 11, 2, 3, 10, 11, 8, 9, 4, 5, 6, 7, 12, 13, 0, 1, 99, 2, 3, 14, 15, 12, 13, 4, 5, 6, 7, 0, 1, 14, 15, 10, 11, 2, 3, 8, 9, 99, 6, 7, 4, 5, 2, 3, 12, 13, 10, 11, 8, 9, 14, 15, 0, 1, 12, 13, 14, 15, 6, 7, 4, 5, 8, 9, 2, 3, 10, 11, 0, 1, 6, 7, 4, 5, 0, 1, 99, 2, 3, 8, 9, 10, 11, 14, 15, 12, 13, 0, 1, 12, 13, 8, 9, 99, 10, 11, 14, 15, 6, 7, 4, 5, 2, 3, 14, 15, 12, 13, 99, 0, 1, 6, 7, 10, 11, 2, 3, 4, 5, 8, 9, 6, 7, 8, 9, 2, 3, 0, 1, 4, 5, 14, 15, 10, 11, 12, 13, 10, 11, 14, 15, 4, 5, 6, 7, 8, 9, 99, 2, 3, 0, 1, 12, 13, 10, 11, 2, 3, 4, 5, 99, 8, 9, 0, 1, 12, 13, 14, 15, 6, 7, 8, 9, 10, 11, 4, 5, 0, 1, 2, 3, 14, 15, 6, 7, 12, 13, 10, 11, 12, 13, 2, 3, 6, 7, 0, 1, 8, 9, 99, 4, 5, 14, 15, 6, 7, 2, 3, 8, 9, 14, 15, 10, 11, 0, 1, 12, 13, 4, 5, 14, 15, 99, 4, 5, 0, 1, 6, 7, 10, 11, 8, 9, 2, 3, 99, 12, 13, 4, 5, 12, 13, 8, 9, 14, 15, 6, 7, 10, 11, 2, 3, 0, 1, 10, 11, 0, 1, 8, 9, 4, 5, 14, 15, 12, 13, 99, 6, 7, 2, 3, 10, 11, 4, 5, 12, 13, 2, 3, 0, 1, 99, 14, 15, 8, 9, 6, 7, 8, 9, 14, 15, 2, 3, 6, 7, 10, 11, 0, 1, 12, 13, 99, 4, 5, 8, 9, 10, 11, 14, 15, 4, 5, 6, 7, 2, 3, 12, 13, 0, 1, 10, 11, 0, 1, 6, 7, 2, 3, 8, 9, 4, 5, 14, 15, 99, 12, 13, 14, 15, 6, 7, 0, 1, 2, 3, 12, 13, 8, 9, 99, 4, 5, 10, 11, 14, 15, 4, 5, 8, 9, 10, 11, 2, 3, 6, 7, 0, 1, 12, 13, 8, 9, 12, 13, 2, 3, 10, 11, 99, 14, 15, 4, 5, 6, 7, 0, 1, 2, 3, 8, 9, 14, 15, 6, 7, 10, 11, 0, 1, 12, 13, 4, 5]",None,None,None,0,L2_L1,1038341,3.9.8,L2,15,16,exposure_with_TDT,15560,None,None,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,None,15560,"[1771517389306, 1771517399609, 1771517406591, 1771517408307, 1771517424764, 1771517431690, 1771517438015, 1771517453991, 1771517472568, 1771517475910, 1771517485359, 1771517490831, 1771517503697, 1771517510026, 1771517518892, 1771517538943, 1771517550896]",None,None,None,"[1771517380225, 1771517380641, 1771517381057, 1771517381474, 1771517381890, 1771517382306, 1771517382722, 1771517383139, 1771517383555, 1771517383972, 1771517384388, 1771517384805, 1771517385220, 1771517385637, 1771517386054, 1771517386469, 1771517386894, 1771517387310, 1771517387726, 1771517388141, 1771517388559, 1771517388974, 1771517389390, 1771517389806, 1771517390222, 1771517390640, 1771517391054, 1771517391472, 1771517391888, 1771517392297, 1771517392714, 1771517393130, 1771517393546, 1771517393962, 1771517394378, 1771517394795, 1771517395211, 1771517395627, 1771517396044, 1771517396460, 1771517396876, 1771517397293, 1771517397709, 1771517398125, 1771517398541, 1771517398958, 1771517399374, 1771517399790, 1771517400206, 1771517400623, 1771517401039, 1771517401455, 1771517401872, 1771517402288, 1771517402704, 1771517403120, 1771517403537, 1771517403953, 1771517404369, 1771517404786, 1771517405202, 1771517405618, 1771517406035, 1771517406452, 1771517406869, 1771517407284, 1771517407700, 1771517408117, 1771517408533, 1771517408950, 1771517409365, 1771517409782, 1771517410197, 1771517410614, 1771517411031, 1771517411446, 1771517411863, 1771517412280, 1771517412695, 1771517413111, 1771517413527, 1771517413945, 1771517414360, 1771517414776, 1771517415194, 1771517415609, 1771517416025, 1771517416442, 1771517416858, 1771517417275, 1771517417691, 1771517418107, 1771517418523, 1771517418939, 1771517419355, 1771517419772, 1771517420188, 1771517420605, 1771517421021, 1771517421437, 1771517421853, 1771517422269, 1771517422686, 1771517423102, 1771517423518, 1771517423935, 1771517424351, 1771517424767, 1771517425184, 1771517425600, 1771517426016, 1771517426432, 1771517426849, 1771517427265, 1771517427681, 1771517428099, 1771517428515, 1771517428932, 1771517429347, 1771517429763, 1771517430179, 1771517430595, 1771517431012, 1771517431428, 1771517431845, 1771517432260, 1771517432679, 1771517433093, 1771517433509, 1771517433926, 1771517434342, 1771517434758, 1771517435175, 1771517435591, 1771517436007, 1771517436423, 1771517436840, 1771517437256, 1771517437672, 1771517438089, 1771517438505, 1771517438921, 1771517439337, 1771517439754, 1771517440170, 1771517440586, 1771517441002, 1771517441419, 1771517441835, 1771517442251, 1771517442668, 1771517443084, 1771517443500, 1771517443917, 1771517444333, 1771517444749, 1771517445165, 1771517445582, 1771517445998, 1771517446414, 1771517446830, 1771517447247, 1771517447663, 1771517448081, 1771517448496, 1771517448913, 1771517449330, 1771517449745, 1771517450162, 1771517450578, 1771517450994, 1771517451410, 1771517451826, 1771517452242, 1771517452659, 1771517453075, 1771517453492, 1771517453907, 1771517454324, 1771517454740, 1771517455156, 1771517455573, 1771517455989, 1771517456405, 1771517456822, 1771517457238, 1771517457654, 1771517458070, 1771517458486, 1771517458903, 1771517459319, 1771517459735, 1771517460152, 1771517460568, 1771517460984, 1771517461400, 1771517461817, 1771517462233, 1771517462650, 1771517463066, 1771517463482, 1771517463898, 1771517464315, 1771517464731, 1771517465149, 1771517465564, 1771517465980, 1771517466398, 1771517466812, 1771517467229, 1771517467645, 1771517468062, 1771517468477, 1771517468900, 1771517469317, 1771517469732, 1771517470151, 1771517470566, 1771517470981, 1771517471399, 1771517471815, 1771517472231, 1771517472650, 1771517473065, 1771517473481, 1771517473897, 1771517474305, 1771517474722, 1771517475138, 1771517475554, 1771517475971, 1771517476387, 1771517476803, 1771517477219, 1771517477636, 1771517478052, 1771517478468, 1771517478884, 1771517479301, 1771517479717, 1771517480133, 1771517480550, 1771517480966, 1771517481382, 1771517481799, 1771517482215, 1771517482631, 1771517483047, 1771517483464, 1771517483880, 1771517484296, 1771517484713, 1771517485129, 1771517485545, 1771517485961, 1771517486378, 1771517486794, 1771517487210, 1771517487626, 1771517488043, 1771517488460, 1771517488875, 1771517489292, 1771517489708, 1771517490124, 1771517490541, 1771517490957, 1771517491374, 1771517491790, 1771517492207, 1771517492623, 1771517493039, 1771517493455, 1771517493872, 1771517494287, 1771517494704, 1771517495120, 1771517495536, 1771517495952, 1771517496370, 1771517496785, 1771517497201, 1771517497617, 1771517498034, 1771517498450, 1771517498867, 1771517499283, 1771517499699, 1771517500115, 1771517500531, 1771517500949, 1771517501364, 1771517501780, 1771517502197, 1771517502614, 1771517503029, 1771517503446, 1771517503862, 1771517504278, 1771517504695, 1771517505111, 1771517505527, 1771517505943, 1771517506359, 1771517506777, 1771517507192, 1771517507608, 1771517508025, 1771517508441, 1771517508858, 1771517509274, 1771517509690, 1771517510106, 1771517510522, 1771517510939, 1771517511355, 1771517511771, 1771517512187, 1771517512604, 1771517513020, 1771517513436, 1771517513853, 1771517514270, 1771517514686, 1771517515102, 1771517515519, 1771517515934, 1771517516351, 1771517516767, 1771517517183, 1771517517599, 1771517518016, 1771517518432, 1771517518848, 1771517519264, 1771517519681, 1771517520097, 1771517520513, 1771517520929, 1771517521346, 1771517521765, 1771517522178, 1771517522594, 1771517523011, 1771517523429, 1771517523844, 1771517524260, 1771517524676, 1771517525092, 1771517525509, 1771517525925, 1771517526341, 1771517526758, 1771517527174, 1771517527590, 1771517528006, 1771517528423, 1771517528839, 1771517529255, 1771517529672, 1771517530088, 1771517530504, 1771517530920, 1771517531338, 1771517531753, 1771517532169, 1771517532585, 1771517533002, 1771517533418, 1771517533834, 1771517534252, 1771517534667, 1771517535084, 1771517535501, 1771517535917, 1771517536334, 1771517536749, 1771517537165, 1771517537581, 1771517537998, 1771517538414, 1771517538830, 1771517539247, 1771517539663, 1771517540079, 1771517540495, 1771517540912, 1771517541328, 1771517541744, 1771517542160, 1771517542577, 1771517542993, 1771517543409, 1771517543826, 1771517544242, 1771517544658, 1771517545074, 1771517545490, 1771517545907, 1771517546323, 1771517546739, 1771517547155, 1771517547572, 1771517547988, 1771517548405, 1771517548821, 1771517549237, 1771517549653, 1771517550076, 1771517550493, 1771517550908, 1771517551324, 1771517551740, 1771517552157, 1771517552574, 1771517552990]",Win32,"[1771517388559, 1771517398958, 1771517407700, 1771517423935, 1771517431012, 1771517437256, 1771517453492, 1771517458903, 1771517475138, 1771517484713, 1771517490124, 1771517503029, 1771517509274, 1771517518016, 1771517531753, 1771517537998, 1771517550076]",88.23529411764706,730.4,15,17
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,wi_bu_test,31,nonword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,zo_so_test,32,nonword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,d,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,du_jo_test,17,pseudoword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,d,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,4,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,d,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,nu_bu_test,23,pseudoword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,d,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,5,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,le_fo_test,19,pseudoword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,6,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,no_jo_test,29,nonword,None,Win32,None,None,None,None,None
21,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,19-01-26,19-01-26,17:01:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,7,L2_L1,1038341,3.9.8,L2,None,None,OldNew_test,15560,None,k,None,None,None,None,None,m,r,y,n,None,n,None,None,None,864,1536,32,864,32,762,0,1536,2,15560,None,nu_di_test,30,nonword,None,Win32,None,None,None,None,None
