age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1047451,3.9.8,None,None,16,None,15732,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,[],None,None,None,[],MacIntel,[],None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,"[10, 11, 8, 9, 12, 13, 14, 15, 4, 5, 2, 3, 6, 7, 0, 1, 10, 11, 2, 3, 99, 14, 15, 12, 13, 6, 7, 8, 9, 4, 5, 0, 1, 6, 7, 0, 1, 14, 15, 8, 9, 10, 11, 4, 5, 2, 3, 12, 13, 8, 9, 4, 5, 14, 15, 99, 12, 13, 6, 7, 0, 1, 10, 11, 2, 3, 14, 15, 6, 7, 12, 13, 8, 9, 4, 5, 2, 3, 10, 11, 0, 1, 14, 15, 99, 4, 5, 12, 13, 2, 3, 10, 11, 0, 1, 6, 7, 8, 9, 99, 14, 15, 0, 1, 2, 3, 10, 11, 8, 9, 12, 13, 6, 7, 4, 5, 99, 2, 3, 6, 7, 14, 15, 8, 9, 12, 13, 10, 11, 4, 5, 0, 1, 2, 3, 14, 15, 6, 7, 12, 13, 10, 11, 0, 1, 8, 9, 4, 5, 6, 7, 2, 3, 99, 12, 13, 8, 9, 0, 1, 10, 11, 14, 15, 4, 5, 6, 7, 2, 3, 4, 5, 0, 1, 12, 13, 99, 10, 11, 8, 9, 14, 15, 6, 7, 2, 3, 12, 13, 99, 0, 1, 4, 5, 14, 15, 8, 9, 10, 11, 8, 9, 10, 11, 6, 7, 0, 1, 2, 3, 14, 15, 12, 13, 4, 5, 2, 3, 4, 5, 6, 7, 8, 9, 99, 0, 1, 12, 13, 10, 11, 14, 15, 12, 13, 6, 7, 4, 5, 0, 1, 99, 14, 15, 2, 3, 10, 11, 8, 9, 14, 15, 6, 7, 2, 3, 0, 1, 8, 9, 99, 12, 13, 4, 5, 10, 11, 12, 13, 6, 7, 2, 3, 8, 9, 14, 15, 10, 11, 4, 5, 0, 1, 8, 9, 0, 1, 4, 5, 6, 7, 2, 3, 99, 12, 13, 10, 11, 14, 15, 6, 7, 14, 15, 4, 5, 2, 3, 0, 1, 8, 9, 12, 13, 10, 11, 14, 15, 6, 7, 4, 5, 12, 13, 99, 0, 1, 8, 9, 2, 3, 10, 11, 12, 13, 4, 5, 99, 14, 15, 8, 9, 0, 1, 6, 7, 10, 11, 2, 3, 4, 5, 8, 9, 14, 15, 12, 13, 2, 3, 0, 1, 6, 7, 10, 11, 99, 14, 15, 10, 11, 0, 1, 4, 5, 6, 7, 8, 9, 2, 3, 12, 13, 6, 7, 8, 9, 2, 3, 12, 13, 0, 1, 10, 11, 4, 5, 99, 14, 15, 8, 9, 99, 14, 15, 2, 3, 12, 13, 10, 11, 6, 7, 4, 5, 0, 1, 12, 13, 4, 5, 10, 11, 14, 15, 6, 7, 2, 3, 8, 9, 0, 1]",None,None,None,0,L2_L1,1047451,3.9.8,L2,16,16,exposure_with_TDT,15732,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,None,15732,"[1772827567501, 1772827568104, 1772827581706, 1772827593567, 1772827599780, 1772827606881, 1772827621756, 1772827631070, 1772827636421, 1772827650781, 1772827657651, 1772827665436, 1772827678921, 1772827691493, 1772827708696, 1772827721496, 1772827723449]",None,None,None,"[1772827558760, 1772827559170, 1772827559577, 1772827559989, 1772827560399, 1772827560807, 1772827561218, 1772827561625, 1772827562035, 1772827562443, 1772827562852, 1772827563260, 1772827563669, 1772827564078, 1772827564487, 1772827564894, 1772827565302, 1772827565712, 1772827566120, 1772827566528, 1772827566936, 1772827567345, 1772827567752, 1772827568160, 1772827568569, 1772827568977, 1772827569386, 1772827569795, 1772827570203, 1772827570611, 1772827571019, 1772827571427, 1772827571836, 1772827572244, 1772827572653, 1772827573062, 1772827573470, 1772827573877, 1772827574285, 1772827574694, 1772827575103, 1772827575511, 1772827575919, 1772827576326, 1772827576736, 1772827577144, 1772827577552, 1772827577960, 1772827578370, 1772827578778, 1772827579185, 1772827579595, 1772827580003, 1772827580411, 1772827580819, 1772827581227, 1772827581636, 1772827582045, 1772827582452, 1772827582861, 1772827583272, 1772827583680, 1772827584089, 1772827584498, 1772827584905, 1772827585312, 1772827585721, 1772827586128, 1772827586538, 1772827586944, 1772827587354, 1772827587763, 1772827588171, 1772827588580, 1772827588986, 1772827589396, 1772827589802, 1772827590213, 1772827590621, 1772827591030, 1772827591437, 1772827591846, 1772827592254, 1772827592662, 1772827593070, 1772827593478, 1772827593886, 1772827594295, 1772827594703, 1772827595112, 1772827595520, 1772827595928, 1772827596338, 1772827596745, 1772827597153, 1772827597562, 1772827597969, 1772827598378, 1772827598788, 1772827599196, 1772827599604, 1772827600012, 1772827600419, 1772827600829, 1772827601237, 1772827601647, 1772827602055, 1772827602461, 1772827602870, 1772827603278, 1772827603687, 1772827604096, 1772827604503, 1772827604912, 1772827605320, 1772827605729, 1772827606136, 1772827606546, 1772827606954, 1772827607363, 1772827607771, 1772827608179, 1772827608587, 1772827608995, 1772827609404, 1772827609811, 1772827610220, 1772827610628, 1772827611037, 1772827611446, 1772827611854, 1772827612260, 1772827612670, 1772827613077, 1772827613486, 1772827613894, 1772827614304, 1772827614712, 1772827615121, 1772827615528, 1772827615937, 1772827616343, 1772827616753, 1772827617161, 1772827617570, 1772827617978, 1772827618386, 1772827618794, 1772827619203, 1772827619611, 1772827620020, 1772827620428, 1772827620835, 1772827621245, 1772827621652, 1772827622059, 1772827622465, 1772827622875, 1772827623285, 1772827623694, 1772827624102, 1772827624510, 1772827624919, 1772827625328, 1772827625735, 1772827626143, 1772827626553, 1772827626961, 1772827627368, 1772827627777, 1772827628186, 1772827628594, 1772827629002, 1772827629411, 1772827629819, 1772827630228, 1772827630636, 1772827631043, 1772827631452, 1772827631860, 1772827632269, 1772827632678, 1772827633087, 1772827633493, 1772827633903, 1772827634311, 1772827634719, 1772827635128, 1772827635536, 1772827635944, 1772827636352, 1772827636760, 1772827637168, 1772827637577, 1772827637986, 1772827638393, 1772827638802, 1772827639211, 1772827639619, 1772827640025, 1772827640436, 1772827640845, 1772827641253, 1772827641661, 1772827642069, 1772827642477, 1772827642885, 1772827643294, 1772827643702, 1772827644110, 1772827644519, 1772827644927, 1772827645336, 1772827645743, 1772827646152, 1772827646558, 1772827646969, 1772827647376, 1772827647786, 1772827648196, 1772827648604, 1772827649012, 1772827649421, 1772827649828, 1772827650237, 1772827650645, 1772827651054, 1772827651462, 1772827651870, 1772827652278, 1772827652687, 1772827653096, 1772827653503, 1772827653911, 1772827654321, 1772827654728, 1772827655136, 1772827655545, 1772827655954, 1772827656361, 1772827656770, 1772827657179, 1772827657587, 1772827657994, 1772827658403, 1772827658812, 1772827659221, 1772827659629, 1772827660037, 1772827660444, 1772827660854, 1772827661262, 1772827661670, 1772827662078, 1772827662485, 1772827662895, 1772827663302, 1772827663712, 1772827664120, 1772827664529, 1772827664937, 1772827665345, 1772827665753, 1772827666163, 1772827666569, 1772827666979, 1772827667386, 1772827667796, 1772827668203, 1772827668611, 1772827669020, 1772827669429, 1772827669836, 1772827670245, 1772827670653, 1772827671061, 1772827671470, 1772827671878, 1772827672287, 1772827672695, 1772827673102, 1772827673509, 1772827673921, 1772827674328, 1772827674736, 1772827675145, 1772827675553, 1772827675961, 1772827676369, 1772827676776, 1772827677186, 1772827677595, 1772827678001, 1772827678411, 1772827678819, 1772827679227, 1772827679637, 1772827680045, 1772827680452, 1772827680861, 1772827681270, 1772827681675, 1772827682086, 1772827682495, 1772827682902, 1772827683311, 1772827683720, 1772827684129, 1772827684536, 1772827684944, 1772827685353, 1772827685761, 1772827686169, 1772827686578, 1772827686986, 1772827687395, 1772827687802, 1772827688211, 1772827688619, 1772827689028, 1772827689436, 1772827689844, 1772827690253, 1772827690661, 1772827691070, 1772827691478, 1772827691887, 1772827692295, 1772827692703, 1772827693111, 1772827693519, 1772827693928, 1772827694336, 1772827694745, 1772827695152, 1772827695561, 1772827695970, 1772827696378, 1772827696784, 1772827697195, 1772827697603, 1772827698011, 1772827698419, 1772827698828, 1772827699236, 1772827699643, 1772827700052, 1772827700460, 1772827700868, 1772827701276, 1772827701686, 1772827702095, 1772827702503, 1772827702910, 1772827703318, 1772827703728, 1772827704136, 1772827704543, 1772827704953, 1772827705361, 1772827705769, 1772827706179, 1772827706586, 1772827706994, 1772827707403, 1772827707811, 1772827708219, 1772827708627, 1772827709034, 1772827709444, 1772827709854, 1772827710261, 1772827710670, 1772827711078, 1772827711486, 1772827711892, 1772827712302, 1772827712712, 1772827713119, 1772827713527, 1772827713936, 1772827714344, 1772827714753, 1772827715160, 1772827715568, 1772827715978, 1772827716386, 1772827716793, 1772827717202, 1772827717611, 1772827718019, 1772827718427, 1772827718836, 1772827719245, 1772827719651, 1772827720060, 1772827720468, 1772827720877, 1772827721286, 1772827721694, 1772827722103, 1772827722510, 1772827722919, 1772827723328, 1772827723737, 1772827724144, 1772827724550, 1772827724961, 1772827725369, 1772827725776, 1772827726185, 1772827726595, 1772827727003, 1772827727414, 1772827727821, 1772827728230]",MacIntel,"[1772827566936, 1772827581227, 1772827593070, 1772827599196, 1772827606136, 1772827621245, 1772827630636, 1772827635944, 1772827650237, 1772827657179, 1772827664937, 1772827678411, 1772827691070, 1772827696378, 1772827708219, 1772827720877, 1772827722919]",94.11764705882352,522.875,16,17
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,0,None,None,None,None,None,None,None,k,0,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L2_L1,1047451,3.9.8,L2,None,None,OldNew_test,15732,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,2,15732,None,no_jo_test,29,nonword,None,MacIntel,None,None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,k,0,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L2_L1,1047451,3.9.8,L2,None,None,OldNew_test,15732,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,2,15732,None,du_pi_test,25,nonword,None,MacIntel,None,None,None,None,None
35,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,06-02-26,06-02-26,20:57:46,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L2_L1,1047451,3.9.8,L2,None,None,OldNew_test,15732,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,855,1512,30,982,30,0,38,1512,2,15732,None,wi_bu_test,31,nonword,None,MacIntel,None,None,None,None,None
