age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1047458,3.9.8,None,None,16,None,15563,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,[],None,None,None,[],Win32,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,"[0, 1, 12, 13, 8, 9, 10, 11, 6, 7, 4, 5, 2, 3, 14, 15, 6, 7, 4, 5, 99, 12, 13, 0, 1, 10, 11, 14, 15, 2, 3, 8, 9, 0, 1, 12, 13, 14, 15, 6, 7, 8, 9, 4, 5, 2, 3, 10, 11, 99, 6, 7, 14, 15, 4, 5, 0, 1, 8, 9, 2, 3, 12, 13, 10, 11, 4, 5, 2, 3, 12, 13, 6, 7, 0, 1, 99, 8, 9, 10, 11, 14, 15, 12, 13, 0, 1, 4, 5, 14, 15, 6, 7, 8, 9, 2, 3, 10, 11, 2, 3, 6, 7, 99, 10, 11, 12, 13, 14, 15, 8, 9, 0, 1, 4, 5, 99, 12, 13, 4, 5, 10, 11, 14, 15, 6, 7, 0, 1, 8, 9, 2, 3, 14, 15, 6, 7, 99, 4, 5, 10, 11, 8, 9, 2, 3, 12, 13, 0, 1, 2, 3, 12, 13, 4, 5, 14, 15, 6, 7, 10, 11, 8, 9, 99, 0, 1, 2, 3, 4, 5, 14, 15, 8, 9, 12, 13, 6, 7, 10, 11, 0, 1, 14, 15, 4, 5, 10, 11, 6, 7, 99, 0, 1, 8, 9, 12, 13, 2, 3, 12, 13, 2, 3, 10, 11, 0, 1, 6, 7, 4, 5, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 4, 5, 6, 7, 99, 0, 1, 8, 9, 2, 3, 8, 9, 4, 5, 6, 7, 12, 13, 2, 3, 10, 11, 14, 15, 0, 1, 10, 11, 0, 1, 99, 2, 3, 12, 13, 8, 9, 14, 15, 99, 6, 7, 4, 5, 10, 11, 4, 5, 8, 9, 2, 3, 12, 13, 14, 15, 0, 1, 6, 7, 4, 5, 6, 7, 14, 15, 10, 11, 8, 9, 2, 3, 12, 13, 0, 1, 99, 8, 9, 6, 7, 14, 15, 12, 13, 0, 1, 4, 5, 2, 3, 10, 11, 12, 13, 10, 11, 8, 9, 4, 5, 99, 2, 3, 0, 1, 99, 6, 7, 14, 15, 10, 11, 6, 7, 0, 1, 14, 15, 2, 3, 12, 13, 4, 5, 8, 9, 2, 3, 10, 11, 14, 15, 12, 13, 99, 0, 1, 4, 5, 6, 7, 8, 9, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 12, 13, 0, 1, 10, 11, 12, 13, 4, 5, 99, 0, 1, 2, 3, 6, 7, 14, 15, 8, 9, 10, 11, 0, 1, 4, 5, 8, 9, 99, 12, 13, 14, 15, 2, 3, 6, 7, 10, 11, 8, 9, 14, 15, 10, 11, 12, 13, 0, 1, 2, 3, 4, 5, 6, 7]",None,None,None,0,L1_L2,1047458,3.9.8,L1,14,16,exposure_with_TDT,15563,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,None,15563,"[1772829067954, 1772829071748, 1772829073400, 1772829085173, 1772829092283, 1772829095004, 1772829106009, 1772829108043, 1772829109101, 1772829113374, 1772829115792, 1772829122065, 1772829123735, 1772829132000, 1772829133545, 1772829139909, 1772829143286, 1772829150325, 1772829155389, 1772829159286, 1772829166602, 1772829169215, 1772829170440, 1772829174196, 1772829176684, 1772829182056, 1772829185682, 1772829189484, 1772829196199, 1772829198092, 1772829200137, 1772829202042, 1772829212100, 1772829214403, 1772829224048, 1772829234077]",None,None,None,"[1772829064198, 1772829064614, 1772829065030, 1772829065446, 1772829065864, 1772829066280, 1772829066696, 1772829067114, 1772829067530, 1772829067946, 1772829068364, 1772829068781, 1772829069196, 1772829069613, 1772829070029, 1772829070448, 1772829070864, 1772829071296, 1772829071704, 1772829072113, 1772829072529, 1772829072946, 1772829073364, 1772829073779, 1772829074196, 1772829074613, 1772829075037, 1772829075446, 1772829075863, 1772829076280, 1772829076696, 1772829077113, 1772829077529, 1772829077946, 1772829078363, 1772829078780, 1772829079196, 1772829079613, 1772829080029, 1772829080447, 1772829080864, 1772829081280, 1772829081701, 1772829082113, 1772829082529, 1772829082946, 1772829083363, 1772829083780, 1772829084196, 1772829084613, 1772829085030, 1772829085445, 1772829085855, 1772829086263, 1772829086679, 1772829087103, 1772829087513, 1772829087929, 1772829088347, 1772829088755, 1772829089163, 1772829089580, 1772829089996, 1772829090413, 1772829090829, 1772829091246, 1772829091664, 1772829092080, 1772829092497, 1772829092913, 1772829093329, 1772829093746, 1772829094163, 1772829094579, 1772829094996, 1772829095413, 1772829095829, 1772829096246, 1772829096663, 1772829097079, 1772829097496, 1772829097914, 1772829098329, 1772829098745, 1772829099163, 1772829099580, 1772829099996, 1772829100413, 1772829100829, 1772829101246, 1772829101663, 1772829102080, 1772829102496, 1772829102913, 1772829103329, 1772829103747, 1772829104162, 1772829104580, 1772829104995, 1772829105413, 1772829105829, 1772829106246, 1772829106662, 1772829107079, 1772829107496, 1772829107911, 1772829108329, 1772829108747, 1772829109163, 1772829109579, 1772829109996, 1772829110413, 1772829110829, 1772829111246, 1772829111661, 1772829112079, 1772829112496, 1772829112913, 1772829113329, 1772829113753, 1772829114164, 1772829114579, 1772829115000, 1772829115413, 1772829115829, 1772829116245, 1772829116663, 1772829117079, 1772829117496, 1772829117915, 1772829118329, 1772829118745, 1772829119162, 1772829119579, 1772829119995, 1772829120413, 1772829120829, 1772829121246, 1772829121663, 1772829122078, 1772829122497, 1772829122912, 1772829123329, 1772829123745, 1772829124162, 1772829124579, 1772829124996, 1772829125413, 1772829125828, 1772829126247, 1772829126666, 1772829127078, 1772829127495, 1772829127912, 1772829128329, 1772829128744, 1772829129163, 1772829129578, 1772829129995, 1772829130411, 1772829130828, 1772829131245, 1772829131661, 1772829132079, 1772829132503, 1772829132912, 1772829133329, 1772829133745, 1772829134163, 1772829134579, 1772829134995, 1772829135412, 1772829135828, 1772829136245, 1772829136662, 1772829137078, 1772829137495, 1772829137912, 1772829138317, 1772829138728, 1772829139145, 1772829139562, 1772829139979, 1772829140396, 1772829140811, 1772829141228, 1772829141645, 1772829142061, 1772829142479, 1772829142894, 1772829143311, 1772829143736, 1772829144145, 1772829144561, 1772829144977, 1772829145394, 1772829145811, 1772829146227, 1772829146644, 1772829147068, 1772829147478, 1772829147894, 1772829148311, 1772829148728, 1772829149144, 1772829149561, 1772829149978, 1772829150395, 1772829150811, 1772829151228, 1772829151644, 1772829152061, 1772829152478, 1772829152894, 1772829153311, 1772829153728, 1772829154153, 1772829154562, 1772829154977, 1772829155395, 1772829155813, 1772829156229, 1772829156644, 1772829157061, 1772829157477, 1772829157895, 1772829158310, 1772829158727, 1772829159144, 1772829159561, 1772829159978, 1772829160395, 1772829160812, 1772829161228, 1772829161645, 1772829162062, 1772829162481, 1772829162896, 1772829163311, 1772829163735, 1772829164146, 1772829164562, 1772829164979, 1772829165395, 1772829165811, 1772829166228, 1772829166644, 1772829167064, 1772829167478, 1772829167895, 1772829168312, 1772829168728, 1772829169145, 1772829169561, 1772829169977, 1772829170395, 1772829170811, 1772829171228, 1772829171645, 1772829172062, 1772829172478, 1772829172895, 1772829173312, 1772829173728, 1772829174145, 1772829174562, 1772829174979, 1772829175395, 1772829175812, 1772829176228, 1772829176645, 1772829177062, 1772829177480, 1772829177895, 1772829178312, 1772829178728, 1772829179145, 1772829179561, 1772829179985, 1772829180395, 1772829180811, 1772829181228, 1772829181644, 1772829182061, 1772829182478, 1772829182895, 1772829183311, 1772829183721, 1772829184128, 1772829184545, 1772829184961, 1772829185377, 1772829185793, 1772829186210, 1772829186627, 1772829187043, 1772829187460, 1772829187877, 1772829188294, 1772829188711, 1772829189134, 1772829189544, 1772829189962, 1772829190378, 1772829190794, 1772829191210, 1772829191627, 1772829192044, 1772829192461, 1772829192866, 1772829193276, 1772829193694, 1772829194110, 1772829194529, 1772829194944, 1772829195361, 1772829195777, 1772829196194, 1772829196610, 1772829197027, 1772829197444, 1772829197860, 1772829198278, 1772829198694, 1772829199110, 1772829199527, 1772829199944, 1772829200360, 1772829200777, 1772829201195, 1772829201610, 1772829202026, 1772829202444, 1772829202860, 1772829203277, 1772829203693, 1772829204111, 1772829204527, 1772829204943, 1772829205360, 1772829205776, 1772829206193, 1772829206610, 1772829207029, 1772829207443, 1772829207860, 1772829208277, 1772829208693, 1772829209111, 1772829209526, 1772829209944, 1772829210360, 1772829210777, 1772829211195, 1772829211610, 1772829212027, 1772829212444, 1772829212860, 1772829213280, 1772829213693, 1772829214101, 1772829214510, 1772829214927, 1772829215344, 1772829215760, 1772829216177, 1772829216594, 1772829217010, 1772829217427, 1772829217843, 1772829218260, 1772829218676, 1772829219094, 1772829219510, 1772829219927, 1772829220344, 1772829220760, 1772829221177, 1772829221593, 1772829222010, 1772829222427, 1772829222844, 1772829223260, 1772829223677, 1772829224094, 1772829224510, 1772829224928, 1772829225344, 1772829225760, 1772829226177, 1772829226594, 1772829227010, 1772829227427, 1772829227844, 1772829228260, 1772829228676, 1772829229093, 1772829229510, 1772829229926, 1772829230344, 1772829230760, 1772829231176, 1772829231593, 1772829232010, 1772829232426, 1772829232844, 1772829233260, 1772829233676, 1772829234095, 1772829234510, 1772829234926, 1772829235344, 1772829235760, 1772829236177, 1772829236594, 1772829237011]",Win32,"[1772829072529, 1772829084613, 1772829095829, 1772829107079, 1772829112496, 1772829121246, 1772829132503, 1772829143736, 1772829158310, 1772829169561, 1772829173312, 1772829188711, 1772829199110, 1772829201195, 1772829213280, 1772829225344, 1772829233260]",82.35294117647058,890,14,17
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,d,0,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1047458,3.9.8,L1,None,None,OldNew_test,15563,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,1,15563,None,we_to_test,8,pseudoword,None,Win32,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1047458,3.9.8,L1,None,None,OldNew_test,15563,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,1,15563,None,ju_wo_test,12,nonword,None,Win32,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,06-02-26,06-02-26,21:20:07,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1047458,3.9.8,L1,None,None,OldNew_test,15563,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,816,1536,32,864,32,0,0,1536,1,15563,None,me_zu_test,6,pseudoword,None,Win32,None,None,None,None,None
