age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035788,3.9.8,None,None,16,None,15573,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,"[6, 7, 0, 1, 12, 13, 10, 11, 2, 3, 14, 15, 4, 5, 8, 9, 6, 7, 0, 1, 10, 11, 2, 3, 4, 5, 12, 13, 8, 9, 14, 15, 99, 8, 9, 0, 1, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15, 4, 5, 2, 3, 4, 5, 10, 11, 12, 13, 8, 9, 14, 15, 99, 0, 1, 6, 7, 0, 1, 8, 9, 12, 13, 14, 15, 6, 7, 4, 5, 2, 3, 10, 11, 14, 15, 99, 0, 1, 2, 3, 8, 9, 10, 11, 99, 4, 5, 12, 13, 6, 7, 4, 5, 2, 3, 8, 9, 0, 1, 6, 7, 10, 11, 14, 15, 12, 13, 8, 9, 14, 15, 10, 11, 4, 5, 0, 1, 6, 7, 2, 3, 99, 12, 13, 8, 9, 12, 13, 6, 7, 4, 5, 2, 3, 99, 14, 15, 0, 1, 10, 11, 14, 15, 12, 13, 10, 11, 8, 9, 0, 1, 4, 5, 2, 3, 6, 7, 14, 15, 10, 11, 6, 7, 4, 5, 2, 3, 0, 1, 99, 12, 13, 8, 9, 2, 3, 14, 15, 99, 8, 9, 6, 7, 0, 1, 10, 11, 4, 5, 12, 13, 8, 9, 4, 5, 10, 11, 0, 1, 12, 13, 99, 6, 7, 2, 3, 14, 15, 12, 13, 6, 7, 14, 15, 10, 11, 2, 3, 0, 1, 8, 9, 4, 5, 10, 11, 14, 15, 8, 9, 4, 5, 12, 13, 6, 7, 2, 3, 0, 1, 10, 11, 99, 12, 13, 14, 15, 6, 7, 8, 9, 2, 3, 4, 5, 99, 0, 1, 6, 7, 12, 13, 2, 3, 0, 1, 8, 9, 10, 11, 14, 15, 4, 5, 10, 11, 99, 14, 15, 2, 3, 6, 7, 0, 1, 12, 13, 4, 5, 8, 9, 12, 13, 8, 9, 10, 11, 4, 5, 6, 7, 0, 1, 2, 3, 14, 15, 0, 1, 4, 5, 2, 3, 99, 10, 11, 14, 15, 8, 9, 6, 7, 12, 13, 0, 1, 10, 11, 2, 3, 12, 13, 4, 5, 14, 15, 6, 7, 8, 9, 99, 2, 3, 0, 1, 4, 5, 14, 15, 10, 11, 12, 13, 6, 7, 8, 9, 6, 7, 14, 15, 2, 3, 99, 12, 13, 8, 9, 0, 1, 10, 11, 4, 5, 12, 13, 99, 4, 5, 2, 3, 0, 1, 14, 15, 6, 7, 10, 11, 8, 9, 14, 15, 10, 11, 0, 1, 99, 2, 3, 12, 13, 6, 7, 4, 5, 8, 9, 2, 3, 14, 15, 10, 11, 8, 9, 6, 7, 0, 1, 4, 5, 12, 13]",None,None,None,0,L1_L2,1035788,3.9.8,L1,17,16,exposure_with_TDT,15573,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,None,15573,"[1771257039460, 1771257045267, 1771257049270, 1771257061257, 1771257070661, 1771257074319, 1771257089491, 1771257094794, 1771257109018, 1771257112826, 1771257122344, 1771257138952, 1771257144373, 1771257152513, 1771257161905, 1771257168258, 1771257179023, 1771257188483, 1771257193741, 1771257202252]",None,None,None,"[1771257035457, 1771257035876, 1771257036287, 1771257036695, 1771257037102, 1771257037509, 1771257037913, 1771257038317, 1771257038722, 1771257039142, 1771257039547, 1771257039967, 1771257040387, 1771257040807, 1771257041211, 1771257041613, 1771257042033, 1771257042454, 1771257042857, 1771257043277, 1771257043696, 1771257044101, 1771257044520, 1771257044941, 1771257045343, 1771257045763, 1771257046166, 1771257046569, 1771257046989, 1771257047393, 1771257047796, 1771257048199, 1771257048603, 1771257049019, 1771257049427, 1771257049830, 1771257050250, 1771257050670, 1771257051073, 1771257051478, 1771257051898, 1771257052317, 1771257052720, 1771257053123, 1771257053527, 1771257053932, 1771257054352, 1771257054771, 1771257055175, 1771257055578, 1771257055998, 1771257056401, 1771257056822, 1771257057225, 1771257057628, 1771257058031, 1771257058436, 1771257058840, 1771257059260, 1771257059680, 1771257060096, 1771257060505, 1771257060925, 1771257061344, 1771257061764, 1771257062184, 1771257062587, 1771257062990, 1771257063393, 1771257063797, 1771257064201, 1771257064621, 1771257065041, 1771257065444, 1771257065849, 1771257066268, 1771257066672, 1771257067091, 1771257067512, 1771257067931, 1771257068336, 1771257068753, 1771257069158, 1771257069575, 1771257069981, 1771257070385, 1771257070788, 1771257071208, 1771257071628, 1771257072031, 1771257072434, 1771257072838, 1771257073241, 1771257073661, 1771257074082, 1771257074502, 1771257074919, 1771257075325, 1771257075744, 1771257076164, 1771257076567, 1771257076986, 1771257077389, 1771257077793, 1771257078196, 1771257078598, 1771257079002, 1771257079404, 1771257079823, 1771257080227, 1771257080629, 1771257081041, 1771257081459, 1771257081867, 1771257082273, 1771257082677, 1771257083082, 1771257083486, 1771257083905, 1771257084311, 1771257084713, 1771257085118, 1771257085521, 1771257085923, 1771257086326, 1771257086729, 1771257087133, 1771257087537, 1771257087956, 1771257088360, 1771257088763, 1771257089167, 1771257089587, 1771257090006, 1771257090411, 1771257090815, 1771257091218, 1771257091638, 1771257092042, 1771257092462, 1771257092865, 1771257093269, 1771257093688, 1771257094092, 1771257094495, 1771257094898, 1771257095303, 1771257095706, 1771257096110, 1771257096514, 1771257096933, 1771257097337, 1771257097741, 1771257098144, 1771257098549, 1771257098968, 1771257099372, 1771257099776, 1771257100196, 1771257100600, 1771257101018, 1771257101422, 1771257101826, 1771257102230, 1771257102634, 1771257103037, 1771257103441, 1771257103860, 1771257104264, 1771257104668, 1771257105086, 1771257105490, 1771257105893, 1771257106313, 1771257106717, 1771257107120, 1771257107524, 1771257107943, 1771257108346, 1771257108766, 1771257109185, 1771257109588, 1771257109990, 1771257110394, 1771257110814, 1771257111217, 1771257111620, 1771257112024, 1771257112443, 1771257112847, 1771257113266, 1771257113670, 1771257114090, 1771257114510, 1771257114929, 1771257115332, 1771257115737, 1771257116140, 1771257116543, 1771257116963, 1771257117366, 1771257117787, 1771257118205, 1771257118626, 1771257119029, 1771257119448, 1771257119852, 1771257120270, 1771257120675, 1771257121078, 1771257121482, 1771257121885, 1771257122305, 1771257122708, 1771257123111, 1771257123515, 1771257123934, 1771257124338, 1771257124758, 1771257125161, 1771257125581, 1771257126001, 1771257126405, 1771257126824, 1771257127244, 1771257127663, 1771257128066, 1771257128470, 1771257128890, 1771257129292, 1771257129712, 1771257130115, 1771257130519, 1771257130938, 1771257131358, 1771257131777, 1771257132181, 1771257132584, 1771257132987, 1771257133390, 1771257133809, 1771257134213, 1771257134616, 1771257135019, 1771257135423, 1771257135842, 1771257136246, 1771257136666, 1771257137070, 1771257137487, 1771257137892, 1771257138295, 1771257138715, 1771257139118, 1771257139522, 1771257139925, 1771257140328, 1771257140731, 1771257141134, 1771257141538, 1771257141958, 1771257142378, 1771257142781, 1771257143200, 1771257143604, 1771257144024, 1771257144443, 1771257144846, 1771257145265, 1771257145668, 1771257146072, 1771257146493, 1771257146913, 1771257147332, 1771257147752, 1771257148155, 1771257148558, 1771257148978, 1771257149381, 1771257149784, 1771257150188, 1771257150606, 1771257151010, 1771257151413, 1771257151817, 1771257152220, 1771257152623, 1771257153043, 1771257153446, 1771257153849, 1771257154253, 1771257154656, 1771257155060, 1771257155480, 1771257155884, 1771257156288, 1771257156692, 1771257157112, 1771257157531, 1771257157934, 1771257158337, 1771257158742, 1771257159145, 1771257159548, 1771257159951, 1771257160355, 1771257160758, 1771257161163, 1771257161582, 1771257161985, 1771257162390, 1771257162809, 1771257163213, 1771257163633, 1771257164051, 1771257164456, 1771257164858, 1771257165262, 1771257165666, 1771257166085, 1771257166489, 1771257166909, 1771257167313, 1771257167716, 1771257168121, 1771257168540, 1771257168960, 1771257169364, 1771257169767, 1771257170171, 1771257170575, 1771257170979, 1771257171398, 1771257171802, 1771257172206, 1771257172627, 1771257173046, 1771257173450, 1771257173853, 1771257174257, 1771257174659, 1771257175063, 1771257175483, 1771257175887, 1771257176290, 1771257176693, 1771257177097, 1771257177501, 1771257177921, 1771257178324, 1771257178727, 1771257179131, 1771257179535, 1771257179954, 1771257180357, 1771257180761, 1771257181165, 1771257181568, 1771257181971, 1771257182374, 1771257182778, 1771257183181, 1771257183585, 1771257184004, 1771257184407, 1771257184811, 1771257185214, 1771257185619, 1771257186039, 1771257186457, 1771257186863, 1771257187280, 1771257187699, 1771257188118, 1771257188522, 1771257188926, 1771257189330, 1771257189733, 1771257190137, 1771257190540, 1771257190944, 1771257191347, 1771257191751, 1771257192154, 1771257192557, 1771257192960, 1771257193364, 1771257193767, 1771257194170, 1771257194574, 1771257194976, 1771257195380, 1771257195783, 1771257196187, 1771257196591, 1771257196995, 1771257197399, 1771257197818, 1771257198222, 1771257198626, 1771257199030, 1771257199433, 1771257199837, 1771257200242, 1771257200661, 1771257201081, 1771257201484, 1771257201887, 1771257202292, 1771257202695, 1771257203115, 1771257203519, 1771257203922, 1771257204326, 1771257204729, 1771257205132]",MacIntel,"[1771257048603, 1771257060505, 1771257069981, 1771257073661, 1771257088763, 1771257094092, 1771257108346, 1771257112024, 1771257121482, 1771257138295, 1771257143604, 1771257152220, 1771257167313, 1771257178324, 1771257187699, 1771257192960, 1771257201484]",100,718.7647058823529,17,17
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,be_ge_test,9,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,me_zu_test,6,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,gi_va_test,2,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,4,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,ve_fe_test,7,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,5,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,je_to_test,11,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,6,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,ke_ge_test,5,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,7,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,be_pa_test,1,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,8,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,me_fe_test,14,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,9,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,we_to_test,8,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,1,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,10,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,gi_mi_test,10,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,11,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,ve_pa_test,15,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,12,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,we_zu_test,16,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,16:39:56,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,13,L1_L2,1035788,3.9.8,L1,None,None,OldNew_test,15573,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,87,1440,1,15573,None,ke_va_test,13,nonword,None,MacIntel,None,None,None,None,None
